match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,89,47,2,"[21.9, 69.7]","[32.3, 66.7]",10.824047,-0.2808377,High Pass,Recovery,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Cristian Gabriel Romero,Julián Álvarez,90,15,2,"[25.5, 28.6]","[62.9, 26.9]",37.438618,-0.04542328,High Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,90,18,2,"[61.9, 35.2]","[67.0, 45.1]",11.136427,1.0951011,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,90,49,2,"[36.8, 51.3]","[52.0, 51.1]",15.201316,-0.013157136,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Marcos Javier Acuña,90,52,2,"[57.6, 49.8]","[96.9, 22.2]",48.023434,-0.6122613,High Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Marcos Javier Acuña,90,56,2,"[80.9, 24.3]","[101.2, 13.0]",23.233166,-0.50793463,Low Pass,Recovery,,,,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,Nicolás Alejandro Tagliafico,90,58,2,"[101.2, 13.0]","[120.0, 23.1]",21.341274,0.4929893,Low Pass,,,,,,,Out,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Marcos Javier Acuña,92,20,2,"[20.1, 28.0]","[18.4, 13.9]",14.202112,-1.6907846,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,,92,22,2,"[18.0, 13.9]","[21.6, 13.9]",3.6,0.0,Low Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,92,39,2,"[44.5, 0.1]","[25.7, 10.4]",21.436651,2.6403844,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Nicolás Hernán Otamendi,Nahuel Molina Lucero,92,44,2,"[21.9, 25.0]","[25.9, 58.8]",34.035862,1.453001,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,92,47,2,"[31.7, 63.3]","[62.5, 75.7]",33.202408,0.3827435,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,93,46,2,"[3.7, 42.5]","[2.2, 45.5]",3.354102,2.0344439,Ground Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,Enzo Fernandez,93,58,2,"[4.3, 44.0]","[21.2, 57.9]",21.881956,0.68830186,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Julián Álvarez,94,3,2,"[45.2, 51.9]","[49.7, 62.2]",11.240107,1.1588953,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Nahuel Molina Lucero,94,5,2,"[51.6, 59.4]","[53.5, 69.3]",10.080674,1.3811827,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,94,6,2,"[54.8, 70.3]","[65.7, 77.8]",13.231024,0.60267663,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,94,54,2,"[89.7, 80.0]","[96.3, 64.3]",17.030855,-1.1728436,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Lionel Andrés Messi Cuccittini,Cristian Gabriel Romero,94,57,2,"[94.6, 61.1]","[86.0, 61.3]",8.602325,3.118341,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,94,58,2,"[85.8, 61.6]","[97.8, 67.1]",13.200378,0.42976227,Ground Pass,,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,95,16,2,"[24.0, 71.2]","[43.9, 76.1]",20.494389,0.24142838,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,95,19,2,"[43.7, 76.1]","[39.4, 60.3]",16.374676,-1.8365128,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,95,23,2,"[44.1, 59.0]","[52.7, 66.3]",11.280514,0.7038186,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,95,35,2,"[83.0, 51.3]","[102.9, 13.6]",42.629803,-1.0851166,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Nicolás Alejandro Tagliafico,95,41,2,"[99.9, 25.8]","[111.5, 20.9]",12.592458,-0.39967808,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,,95,42,2,"[111.5, 20.9]","[108.3, 30.3]",9.929753,1.8989162,Ground Pass,,,True,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,96,19,2,"[30.2, 41.9]","[37.3, 50.0]",10.771258,0.851093,High Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,96,20,2,"[37.3, 50.0]","[47.5, 37.0]",16.523922,-0.9055069,Low Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,96,23,2,"[52.0, 34.8]","[69.3, 12.8]",27.987318,-0.90442574,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Julián Álvarez,96,26,2,"[70.2, 12.8]","[95.4, 9.2]",25.455845,-0.14189705,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,96,32,2,"[95.4, 8.1]","[89.5, 31.0]",23.647833,1.8229543,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,96,34,2,"[89.5, 31.0]","[92.0, 54.7]",23.831491,1.4656998,Ground Pass,,,,,,,,True,,867b8791-49c0-4d98-a976-c0b4cfc1cb5a,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,,97,29,2,"[120.0, 0.1]","[113.4, 35.9]",36.403297,1.7531068,High Pass,Corner,Outswinging,,,,,Incomplete,,,,,From Corner
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,98,13,2,"[6.7, 19.6]","[20.6, 31.2]",18.10442,0.6954455,Low Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,98,16,2,"[21.0, 28.8]","[34.5, 30.3]",13.583077,0.11065722,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,98,20,2,"[30.4, 27.5]","[79.4, 11.3]",51.60853,-0.31929958,High Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,98,29,2,"[110.6, 23.3]","[99.5, 33.5]",15.074814,2.398423,High Pass,,,True,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,98,31,2,"[101.4, 35.2]","[102.9, 47.9]",12.788276,1.4532307,High Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,98,34,2,"[102.9, 47.7]","[105.1, 36.5]",11.414026,-1.3768371,High Pass,,,,,,,Incomplete,,,,True,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,90,17,3,"[42.2, 5.3]","[40.7, 13.6]",8.434453,1.7495893,Low Pass,Recovery,,,,,,,,,,True,Regular Play
3869685,Argentina,Alexis Mac Allister,Nicolás Hernán Otamendi,90,19,3,"[42.4, 13.6]","[30.4, 14.1]",12.010412,3.09995,Low Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,90,20,3,"[30.2, 14.1]","[33.9, 23.5]",10.10198,1.1958046,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,90,22,3,"[36.0, 25.6]","[44.6, 19.2]",10.720075,-0.6397698,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Julián Álvarez,90,26,3,"[64.0, 16.2]","[76.6, 23.2]",14.413882,0.5070985,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,,90,30,3,"[36.2, 45.1]","[62.7, 33.7]",28.848051,-0.40625727,High Pass,Recovery,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,90,34,3,"[38.8, 39.9]","[45.6, 37.4]",7.2449985,-0.35230872,High Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,90,34,3,"[45.2, 36.3]","[50.1, 46.6]",11.406138,1.126754,Low Pass,,,,,,,Unknown,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,Marcos Javier Acuña,91,2,3,"[53.3, 44.2]","[85.2, 2.5]",52.50238,-0.9177717,Low Pass,Free Kick,,,True,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,91,6,3,"[77.3, 4.6]","[55.0, 14.9]",24.563795,2.7089005,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,91,9,3,"[52.7, 16.6]","[44.3, 47.0]",31.539183,1.8403854,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Gonzalo Ariel Montiel,91,13,3,"[42.6, 50.2]","[74.7, 74.6]",40.32084,0.64994943,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,91,37,3,"[84.6, 73.3]","[75.8, 71.8]",8.926926,-2.9727607,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,91,43,3,"[79.8, 72.0]","[72.8, 58.3]",15.384732,-2.0431647,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Gonzalo Ariel Montiel,91,47,3,"[71.5, 53.4]","[68.5, 66.0]",12.95222,1.8045396,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Gonzalo Ariel Montiel,Lionel Andrés Messi Cuccittini,91,49,3,"[71.1, 67.7]","[77.5, 74.4]",9.265528,0.80829495,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,91,50,3,"[78.3, 73.9]","[90.3, 74.8]",12.033703,0.07485985,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,91,53,3,"[86.9, 72.9]","[78.8, 59.8]",15.401948,-2.124578,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Marcos Javier Acuña,91,58,3,"[83.9, 54.5]","[94.6, 4.6]",51.0343,-1.3595661,High Pass,,,,True,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,,92,2,3,"[101.4, 4.2]","[110.9, 37.2]",34.34021,1.2904967,High Pass,,,True,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,92,37,3,"[34.7, 4.4]","[43.9, 17.9]",16.33677,0.9726073,Low Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,92,39,3,"[40.5, 14.7]","[48.4, 9.6]",9.403191,-0.5732544,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Alexis Mac Allister,92,40,3,"[49.0, 8.9]","[51.2, 20.7]",12.003333,1.3864719,Low Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,92,43,3,"[59.3, 19.0]","[55.9, 41.0]",22.261177,1.7241287,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,92,46,3,"[74.3, 37.4]","[84.3, 54.7]",19.982243,1.0466844,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,93,41,3,"[25.5, 44.6]","[37.9, 48.5]",12.998846,0.30472058,High Pass,Recovery,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,,93,44,3,"[38.3, 51.7]","[67.0, 54.7]",28.856369,0.10415138,Low Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,94,9,3,"[25.3, 32.4]","[37.5, 50.0]",21.414948,0.964661,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Julián Álvarez,94,17,3,"[36.6, 54.1]","[52.3, 36.5]",23.584953,-0.8423934,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Marcos Javier Acuña,94,19,3,"[51.6, 34.8]","[47.1, 15.3]",20.012497,-1.7975951,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,94,21,3,"[46.3, 16.2]","[33.4, 24.5]",15.339492,2.5698636,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,94,24,3,"[35.1, 20.0]","[45.0, 16.0]",10.6775465,-0.38398463,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Damián Emiliano Martínez,94,25,3,"[48.4, 15.8]","[13.3, 34.6]",39.81771,2.6498625,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,,94,31,3,"[11.6, 32.4]","[74.3, 7.4]",67.5003,-0.37940598,High Pass,,,,,,,Unknown,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,96,31,3,"[30.2, 62.6]","[41.6, 32.2]",32.467213,-1.2120256,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,96,36,3,"[44.6, 44.9]","[48.6, 57.0]",12.744019,1.2515272,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,96,38,3,"[47.1, 54.9]","[42.0, 27.7]",27.673994,-1.7561443,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,96,41,3,"[40.7, 25.2]","[49.5, 10.0]",17.563599,-1.0460006,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,96,44,3,"[47.5, 8.7]","[39.0, 18.1]",12.6732,2.3059576,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,96,46,3,"[38.8, 20.7]","[41.8, 29.2]",9.013878,1.2315037,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,96,49,3,"[39.8, 35.7]","[53.7, 42.3]",15.387333,0.4433016,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,96,51,3,"[54.8, 42.1]","[73.0, 47.0]",18.848078,0.26299474,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,96,53,3,"[73.6, 46.8]","[78.8, 30.1]",17.490854,-1.2689346,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,96,54,3,"[80.5, 29.2]","[100.4, 4.9]",31.408598,-0.88461876,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,,96,59,3,"[114.7, 4.2]","[109.6, 42.5]",38.638065,1.7031769,High Pass,,,True,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,,97,5,3,"[100.0, 57.5]","[119.8, 19.8]",42.583214,-1.0871934,High Pass,Recovery,,,,,,Out,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,97,45,3,"[34.7, 29.5]","[46.0, 13.2]",19.833809,-0.9646139,Low Pass,Recovery,,,,,,,,,,,From Goal Kick
3869685,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,98,7,3,"[10.8, 30.7]","[19.7, 23.2]",11.638728,-0.70023876,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,98,13,3,"[20.8, 23.2]","[20.6, 52.1]",28.900692,1.5777166,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,98,16,3,"[20.6, 52.3]","[34.3, 52.1]",13.70146,-0.0145975035,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Gonzalo Ariel Montiel,98,20,3,"[35.8, 62.2]","[43.7, 75.2]",15.212166,1.0247399,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Gonzalo Ariel Montiel,Enzo Fernandez,98,22,3,"[43.7, 75.2]","[35.1, 70.5]",9.80051,-2.6414316,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,98,36,3,"[21.0, 48.9]","[25.3, 46.6]",4.876474,-0.4911636,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,98,38,3,"[25.3, 47.6]","[34.1, 73.1]",26.975729,1.2384951,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,98,40,3,"[39.4, 75.2]","[65.5, 75.7]",26.10479,0.019154744,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,98,58,3,"[18.9, 54.3]","[5.0, 69.5]",20.59733,2.3115506,Low Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Julián Álvarez,99,0,3,"[5.0, 69.5]","[21.5, 74.4]",17.212206,0.28867438,Low Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Gonzalo Ariel Montiel,,99,9,3,"[7.3, 75.4]","[9.7, 75.0]",2.433105,-0.16514868,Ground Pass,,,,,,,Incomplete,,,,True,Regular Play
3869685,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,101,0,3,"[13.1, 40.8]","[22.9, 54.3]",16.682026,0.94288146,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Gonzalo Ariel Montiel,101,4,3,"[24.4, 60.5]","[55.2, 73.9]",33.588688,0.41036475,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Gonzalo Ariel Montiel,,101,7,3,"[67.2, 75.0]","[68.3, 70.9]",4.244997,-1.3086765,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick
3869685,Argentina,Enzo Fernandez,Cristian Gabriel Romero,102,17,3,"[51.6, 68.0]","[45.2, 60.9]",9.558765,-2.304389,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,102,19,3,"[44.6, 58.3]","[38.8, 28.8]",30.064764,-1.7649304,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,102,23,3,"[38.6, 28.2]","[36.0, 50.4]",22.351734,1.6873823,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,102,25,3,"[36.2, 55.3]","[41.6, 71.4]",16.98146,1.2471836,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Gonzalo Ariel Montiel,102,27,3,"[40.1, 71.6]","[54.2, 74.2]",14.337712,0.18234882,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Gonzalo Ariel Montiel,Enzo Fernandez,102,29,3,"[54.4, 73.7]","[65.1, 66.5]",12.896899,-0.59230363,Ground Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,102,40,3,"[12.9, 34.6]","[23.6, 25.2]",14.242542,-0.7208115,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nicolás Hernán Otamendi,Leandro Daniel Paredes,102,42,3,"[24.7, 26.7]","[22.3, 44.2]",17.663805,1.707089,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Leandro Daniel Paredes,Cristian Gabriel Romero,102,56,3,"[37.7, 46.1]","[39.6, 70.7]",24.673265,1.4937136,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Marcos Javier Acuña,103,1,3,"[50.8, 66.5]","[92.9, 23.2]",60.39288,-0.7994488,High Pass,,,,True,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Leandro Daniel Paredes,103,11,3,"[75.8, 9.6]","[55.0, 19.2]",22.908514,2.709185,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Leandro Daniel Paredes,Enzo Fernandez,103,15,3,"[51.2, 22.4]","[65.7, 37.4]",20.862646,0.8023457,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,103,17,3,"[65.3, 37.4]","[66.8, 30.5]",7.0611615,-1.3567356,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,103,20,3,"[70.4, 31.2]","[71.7, 38.9]",7.808969,1.4035424,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Leandro Daniel Paredes,103,23,3,"[67.7, 43.4]","[58.9, 32.9]",13.7,-2.2683384,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Leandro Daniel Paredes,Marcos Javier Acuña,103,28,3,"[64.9, 35.2]","[90.1, 21.8]",28.541199,-0.48872072,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,,103,33,3,"[108.1, 20.7]","[119.8, 44.2]",26.251476,1.1088523,High Pass,,,True,,,,Out,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Lautaro Javier Martínez,104,5,3,"[51.8, 48.5]","[68.1, 49.1]",16.311039,0.036793206,High Pass,Recovery,,,,,,,,,,True,Regular Play
3869685,Argentina,Lautaro Javier Martínez,Enzo Fernandez,104,10,3,"[74.3, 47.8]","[73.0, 58.5]",10.778683,1.6916991,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,104,14,3,"[77.9, 54.7]","[80.1, 40.6]",14.270599,-1.416016,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,104,15,3,"[80.5, 40.4]","[86.5, 25.4]",16.155495,-1.19029,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Marcos Javier Acuña,Nicolás Alejandro Tagliafico,104,16,3,"[86.5, 25.4]","[74.9, 24.1]",11.672618,-3.0299892,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,104,18,3,"[75.1, 23.9]","[81.6, 30.5]",9.263369,0.7930316,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,104,20,3,"[80.9, 34.6]","[83.7, 44.0]",9.80816,1.2812927,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,104,24,3,"[86.0, 34.4]","[97.0, 45.3]",15.4858,0.780832,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,104,26,3,"[97.0, 45.3]","[101.0, 38.2]",8.149233,-1.0577384,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Lautaro Javier Martínez,104,26,3,"[103.4, 37.6]","[107.9, 47.8]",11.148542,1.1553042,Ground Pass,,,,,,,,True,,d3ba40fa-09d6-4488-b17d-672aaa2928d7,True,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,105,11,3,"[120.0, 0.1]","[102.5, 70.1]",72.15435,1.815775,High Pass,Corner,Outswinging,,True,,,,,,,,From Corner
3869685,Argentina,Marcos Javier Acuña,Lautaro Javier Martínez,105,38,3,"[71.5, 8.3]","[98.5, 32.4]",36.191296,0.7287075,High Pass,,Through Ball,,,True,,,True,,5d7d4f2f-62da-4de9-90e3-3660ba17c4f3,,From Counter
3869685,Argentina,Lautaro Javier Martínez,Leandro Daniel Paredes,105,0,4,"[61.0, 40.1]","[49.5, 39.3]",11.527793,-3.0721393,Ground Pass,Kick Off,,,,,,,,,,,From Kick Off
3869685,Argentina,Leandro Daniel Paredes,Gonzalo Ariel Montiel,105,2,4,"[51.8, 42.7]","[45.4, 68.8]",26.87322,1.8112624,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Gonzalo Ariel Montiel,Leandro Daniel Paredes,105,6,4,"[50.3, 64.6]","[42.4, 50.0]",16.600302,-2.0667777,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,105,17,4,"[44.7, 30.8]","[50.9, 21.6]",11.094143,-0.97779375,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,105,19,4,"[55.7, 18.1]","[77.7, 4.9]",25.656189,-0.5404195,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Nicolás Alejandro Tagliafico,Marcos Javier Acuña,105,21,4,"[81.8, 3.6]","[89.2, 7.0]",8.143709,0.43069252,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,105,30,4,"[102.1, 4.7]","[93.3, 18.6]",16.451445,2.1351945,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Alexis Mac Allister,Leandro Daniel Paredes,105,32,4,"[93.5, 18.6]","[83.0, 26.5]",13.140016,2.4965694,Ground Pass,,,,,,,,,,,,From Kick Off
