match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern,source_file,pass_cut_back
3869685,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,34,42,1,"[53.7, 45.7]","[21.2, 32.0]",35.269535,-2.7426577,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,34,45,1,"[21.2, 32.0]","[27.9, 22.4]",11.706836,-0.96146995,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,34,49,1,"[25.9, 22.4]","[10.1, 40.6]",24.101452,2.2857232,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,34,52,1,"[9.7, 45.1]","[12.9, 55.5]",10.881176,1.2722974,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,34,55,1,"[12.5, 55.3]","[21.5, 73.3]",20.12461,1.1071488,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,,34,56,1,"[21.5, 73.3]","[27.0, 79.1]",7.993122,0.8119406,Low Pass,,,,,,,Out,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Damián Emiliano Martínez,35,5,1,"[5.8, 54.5]","[4.1, 42.1]",12.515989,-1.7070438,Ground Pass,Recovery,,,,,,,,,,True,From Throw In,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,,35,6,1,"[4.1, 42.1]","[51.0, 73.1]",56.219303,0.5840559,High Pass,,,,,,,Incomplete,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Alexis Mac Allister,35,12,1,"[25.9, 71.8]","[41.6, 59.2]",20.130821,-0.67629254,Low Pass,Recovery,,,,,,,,,,,From Counter,FranciaAR.csv,
3869685,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,35,14,1,"[41.8, 59.0]","[53.1, 61.8]",11.641735,0.24289533,Ground Pass,,,,,,,,,,,,From Counter,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,35,15,1,"[52.9, 61.8]","[62.5, 68.2]",11.537765,0.5880026,Low Pass,,,,,,,,,,,,From Counter,FranciaAR.csv,
3869685,Argentina,Julián Álvarez,Alexis Mac Allister,35,17,1,"[63.2, 68.2]","[99.3, 54.9]",38.47207,-0.3529904,Ground Pass,,,,,,,,,,,,From Counter,FranciaAR.csv,
3869685,Argentina,Alexis Mac Allister,Ángel Fabián Di María Hernández,35,20,1,"[99.3, 54.9]","[111.8, 32.1]",26.00173,-1.069301,Ground Pass,,,,,,,,,True,ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,,From Counter,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,37,18,1,"[44.3, 7.4]","[44.3, 3.1]",4.3,-1.5707964,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Enzo Fernandez,37,19,1,"[45.2, 4.0]","[42.0, 14.1]",10.5948105,1.8776226,High Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,37,21,1,"[42.0, 13.8]","[37.7, 9.6]",6.0108237,-2.3679585,Low Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,37,24,1,"[45.2, 14.7]","[43.1, 24.1]",9.631719,1.7905914,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,37,25,1,"[43.1, 25.0]","[48.0, 42.7]",18.365728,1.3007239,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,37,26,1,"[48.0, 42.5]","[38.1, 39.7]",10.288342,-2.8659632,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,37,28,1,"[38.1, 39.7]","[33.2, 24.7]",15.78005,-1.8865349,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,37,30,1,"[32.8, 24.3]","[25.1, 45.9]",22.93142,1.9132336,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,37,32,1,"[25.1, 45.7]","[38.8, 44.9]",13.723338,-0.058327924,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,37,38,1,"[39.6, 43.8]","[33.6, 24.7]",20.020239,-1.8751711,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,37,40,1,"[33.9, 23.9]","[41.6, 9.3]",16.50606,-1.0854719,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,37,43,1,"[44.8, 8.1]","[28.9, 15.8]",17.666351,2.6906025,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,37,47,1,"[30.6, 14.5]","[38.8, 2.1]",14.866069,-0.98652506,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Alexis Mac Allister,37,49,1,"[38.6, 3.4]","[54.0, 7.8]",16.016241,0.27829966,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Nahuel Molina Lucero,38,12,1,"[53.5, 7.0]","[46.7, 63.9]",57.304886,1.6897401,High Pass,Free Kick,,,True,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,38,15,1,"[46.7, 63.7]","[45.2, 49.1]",14.676852,-1.6731769,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,38,17,1,"[43.5, 50.0]","[26.4, 48.9]",17.135344,-3.0773537,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,38,20,1,"[26.4, 48.7]","[37.5, 44.6]",11.833005,-0.35382512,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,38,20,1,"[37.5, 44.6]","[49.7, 51.7]",14.115594,0.52705455,Ground Pass,,,,,,,Incomplete,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,38,29,1,"[33.4, 54.9]","[51.4, 72.9]",25.455845,0.7853982,Low Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Julián Álvarez,39,6,1,"[53.1, 11.7]","[55.0, 17.7]",6.293648,1.26412,Ground Pass,Recovery,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Julián Álvarez,Enzo Fernandez,39,7,1,"[55.2, 18.5]","[48.2, 20.7]",7.3375745,2.8370817,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,39,8,1,"[48.2, 20.7]","[49.3, 31.2]",10.557462,1.4664152,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,39,10,1,"[49.3, 31.2]","[53.3, 39.1]",8.854942,1.1020982,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Hernán Otamendi,39,14,1,"[44.6, 28.4]","[35.8, 23.0]",10.324728,-2.5912068,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,39,16,1,"[35.8, 22.6]","[48.0, 3.6]",22.579638,-0.99999106,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,39,18,1,"[48.0, 3.1]","[32.1, 16.4]",20.729206,2.4450014,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,39,21,1,"[30.9, 19.8]","[26.6, 46.3]",26.846601,1.7316585,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,39,26,1,"[27.9, 47.4]","[26.6, 29.0]",18.445868,-1.6413313,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,39,27,1,"[26.6, 26.7]","[37.1, 32.0]",11.761803,0.46744987,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Nahuel Molina Lucero,39,29,1,"[37.1, 32.0]","[45.2, 72.7]",41.49819,1.3743459,High Pass,,,,True,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,,39,33,1,"[48.4, 73.3]","[52.7, 69.5]",5.7384667,-0.72374797,Ground Pass,,,,,,,Incomplete,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,39,43,1,"[32.6, 60.9]","[40.1, 71.6]",13.0667515,0.9594434,Low Pass,Recovery,,,,,,,,,,True,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,39,45,1,"[40.7, 74.8]","[38.3, 70.9]",4.5793014,-2.1224513,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,39,50,1,"[43.1, 69.7]","[40.1, 75.9]",6.88767,2.0214577,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,39,51,1,"[39.8, 75.9]","[51.0, 74.6]",11.275194,-0.11555434,High Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Julián Álvarez,39,52,1,"[51.0, 75.0]","[54.4, 75.4]",3.4234486,0.11710875,Low Pass,,,,,,,Incomplete,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,39,57,1,"[24.0, 74.8]","[37.5, 61.1]",19.233824,-0.79275095,Low Pass,Recovery,,,,,,,,,,True,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Nahuel Molina Lucero,39,59,1,"[37.5, 61.1]","[36.9, 73.3]",12.2147455,1.6199371,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,40,1,1,"[36.9, 72.9]","[40.7, 76.5]",5.234501,0.75837773,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,40,3,1,"[40.7, 76.3]","[23.6, 30.9]",48.513607,-1.9310145,High Pass,,,,True,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Ángel Fabián Di María Hernández,40,7,1,"[25.5, 28.8]","[48.4, 3.1]",34.422375,-0.8429477,High Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,41,6,1,"[51.2, 3.1]","[48.4, 20.9]",18.018879,1.7268212,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Nahuel Molina Lucero,41,27,1,"[72.1, 4.4]","[39.8, 60.3]",64.56082,2.0947454,High Pass,Free Kick,,,True,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Nicolás Hernán Otamendi,41,34,1,"[42.2, 57.9]","[32.4, 28.2]",31.27507,-1.8895135,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,41,37,1,"[34.9, 24.5]","[49.7, 5.7]",23.926554,-0.9038881,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Nicolás Hernán Otamendi,42,12,1,"[57.0, 3.6]","[29.6, 16.6]",30.327545,2.698591,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,42,15,1,"[26.4, 18.5]","[19.5, 44.4]",26.803358,1.8311584,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,42,19,1,"[15.5, 47.6]","[43.7, 41.4]",28.873518,-0.216415,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Ángel Fabián Di María Hernández,42,23,1,"[54.4, 40.6]","[102.3, 6.6]",58.740192,-0.61728096,High Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,43,9,1,"[33.1, 54.1]","[28.4, 70.7]",17.252537,1.8467075,Low Pass,Recovery,,,,,,,,,,,From Goal Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,43,12,1,"[28.7, 75.0]","[39.6, 74.8]",10.9018345,-0.018346565,Ground Pass,,,,,,,Incomplete,,,,,From Goal Kick,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Julián Álvarez,43,16,1,"[37.5, 66.7]","[51.0, 65.4]",13.5624485,-0.09600029,Ground Pass,Recovery,,,,,,,,,,,From Goal Kick,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,44,41,1,"[25.7, 22.8]","[32.4, 27.5]",8.184131,0.61172694,Ground Pass,Interception,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,44,52,1,"[38.5, 33.1]","[41.6, 40.7]",8.207923,1.1835027,High Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,44,54,1,"[28.8, 49.7]","[43.3, 49.2]",14.508618,-0.0344691,Low Pass,Recovery,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Nahuel Molina Lucero,44,58,1,"[37.5, 53.8]","[44.3, 74.2]",21.503489,1.2490457,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,45,3,1,"[55.7, 76.1]","[58.0, 67.5]",8.902246,-1.3094703,Ground Pass,,,,,,,Incomplete,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,45,23,1,"[57.6, 80.0]","[52.0, 72.9]",9.042677,-2.2386289,Low Pass,Throw-in,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,45,25,1,"[50.5, 74.6]","[32.1, 70.1]",18.94228,-2.9017355,Low Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,45,29,1,"[30.2, 64.5]","[27.7, 28.0]",36.585518,-1.6391827,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,45,33,1,"[27.4, 26.2]","[43.5, 3.6]",27.748333,-0.9518036,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,45,35,1,"[43.5, 3.6]","[112.8, 19.0]",70.99049,0.21866895,High Pass,,,,,,,Incomplete,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,,47,43,1,"[15.9, 73.1]","[85.2, 61.3]",70.29744,-0.16865662,High Pass,Free Kick,,,,,,Incomplete,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,47,49,1,"[66.8, 64.5]","[80.3, 54.5]",16.800297,-0.6375488,Ground Pass,,,,,,,,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,47,51,1,"[80.3, 56.4]","[100.8, 53.0]",20.780039,-0.16435754,High Pass,,,,,,,Incomplete,,,,,From Free Kick,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,48,18,1,"[104.9, 80.0]","[97.6, 72.2]",10.683165,-2.323094,Low Pass,Throw-in,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,48,19,1,"[97.4, 72.0]","[105.3, 75.2]",8.523497,0.38486364,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Julián Álvarez,48,20,1,"[105.3, 75.2]","[104.4, 68.6]",6.661081,-1.706324,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,48,21,1,"[104.7, 68.2]","[101.2, 71.8]",5.020956,2.3421109,Ground Pass,,,,,,,Incomplete,,,,True,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,48,26,1,"[57.0, 71.4]","[20.0, 47.2]",44.21131,-2.5623727,Ground Pass,Recovery,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,48,32,1,"[18.9, 48.1]","[22.1, 23.0]",25.303162,-1.4439903,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Ángel Fabián Di María Hernández,48,38,1,"[34.5, 16.6]","[52.7, 2.9]",22.780035,-0.64525706,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,49,39,1,"[20.6, 42.7]","[28.3, 32.9]",12.463145,-0.9048271,Low Pass,Recovery,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,49,41,1,"[29.8, 33.1]","[28.5, 23.5]",9.687621,-1.7053943,Ground Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,,49,45,1,"[36.4, 22.4]","[36.4, 19.8]",2.6,-1.5707964,High Pass,Recovery,,,,,,Incomplete,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Lionel Andrés Messi Cuccittini,50,11,1,"[64.7, 0.1]","[82.0, 4.4]",17.826385,0.24361812,Low Pass,Throw-in,,,,,,Incomplete,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Julián Álvarez,50,30,1,"[80.1, 0.1]","[94.4, 4.4]",14.932515,0.29209822,High Pass,Throw-in,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,50,36,1,"[68.1, 11.7]","[77.9, 16.6]",10.956733,0.4636476,High Pass,Recovery,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,,50,39,1,"[79.0, 16.0]","[81.8, 19.4]",4.404543,0.88187194,Ground Pass,,,,,,,Incomplete,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Enzo Fernandez,50,56,1,"[94.0, 0.1]","[79.0, 11.1]",18.601076,2.508844,Low Pass,Throw-in,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,50,59,1,"[76.9, 13.4]","[82.4, 24.3]",12.209013,1.1034857,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,51,0,1,"[82.0, 22.8]","[74.7, 18.3]",8.575546,-2.5891738,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Cristian Gabriel Romero,51,3,1,"[68.7, 19.8]","[53.5, 42.5]",27.31904,2.1608293,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Ángel Fabián Di María Hernández,51,9,1,"[57.8, 41.0]","[77.9, 0.1]",45.57214,-1.1140181,High Pass,,,,True,,,Out,,,,True,From Throw In,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,45,0,2,"[61.0, 40.1]","[47.5, 37.6]",13.72953,-2.9584818,Ground Pass,Kick Off,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,45,2,2,"[47.3, 41.9]","[43.9, 55.1]",13.630847,1.8228923,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,45,4,2,"[43.7, 51.3]","[30.4, 29.0]",25.964977,-2.108574,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,45,6,2,"[30.4, 29.0]","[39.4, 13.9]",17.57868,-1.0333036,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,45,8,2,"[39.2, 13.9]","[63.4, 3.4]",26.379726,-0.40937158,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Nicolás Alejandro Tagliafico,45,11,2,"[57.6, 4.0]","[39.8, 5.9]",17.901117,3.0352538,Low Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,45,13,2,"[38.3, 7.4]","[25.9, 17.1]",15.743253,2.477764,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,45,20,2,"[25.7, 17.5]","[8.0, 32.3]",23.072277,2.4451895,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,,45,23,2,"[6.7, 30.8]","[50.7, 7.2]",49.92955,-0.4923136,High Pass,,,,,,,Incomplete,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,45,32,2,"[70.6, 21.1]","[87.3, 17.3]",17.126879,-0.2237354,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,45,36,2,"[97.0, 29.3]","[98.4, 57.4]",28.134853,1.5210154,Low Pass,,,,,,,,,,,True,From Kick Off,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Julián Álvarez,45,39,2,"[97.6, 56.2]","[105.3, 61.1]",9.1268835,0.5667292,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Julián Álvarez,Enzo Fernandez,45,41,2,"[100.1, 62.8]","[88.2, 54.7]",14.395138,-2.5439565,Ground Pass,,,,,,,,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,45,44,2,"[87.7, 53.0]","[111.9, 41.9]",26.624237,-0.43004683,High Pass,,Through Ball,,,True,,Incomplete,,,,,From Kick Off,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Julián Álvarez,46,27,2,"[80.3, 80.0]","[90.9, 68.8]",15.420765,-0.81291413,Low Pass,Throw-in,,,,,,Incomplete,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,47,18,2,"[20.6, 65.6]","[29.6, 69.7]",9.889894,0.4274643,High Pass,Interception,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Rodrigo Javier De Paul,Damián Emiliano Martínez,47,20,2,"[29.3, 69.7]","[2.0, 59.8]",29.039629,-2.7937043,Low Pass,,,,,,,,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Damián Emiliano Martínez,Julián Álvarez,47,38,2,"[16.3, 50.9]","[95.4, 80.0]",84.282974,0.35252163,High Pass,,,,,,,Out,,,,,Regular Play,FranciaAR.csv,
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,48,17,2,"[79.4, 80.0]","[100.4, 65.2]",25.691244,-0.6139147,High Pass,Throw-in,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,,48,19,2,"[100.4, 65.2]","[102.1, 54.1]",11.229425,-1.4188241,High Pass,,,,,,,Incomplete,,,,True,From Throw In,FranciaAR.csv,
3869685,Argentina,Nicolás Alejandro Tagliafico,,48,27,2,"[79.8, 14.9]","[96.1, 13.2]",16.38841,-0.103918776,High Pass,,,,,,,Incomplete,,,,True,From Throw In,FranciaAR.csv,
3869685,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,48,43,2,"[69.8, 35.0]","[78.8, 44.0]",12.727922,0.7853982,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Lionel Andrés Messi Cuccittini,Ángel Fabián Di María Hernández,48,45,2,"[81.3, 32.9]","[99.7, 22.4]",21.185137,-0.51856065,Ground Pass,,,,,,,,,,,,From Throw In,FranciaAR.csv,
3869685,Argentina,Ángel Fabián Di María Hernández,Rodrigo Javier De Paul,48,48,2,"[106.8, 20.9]","[103.3, 52.3]",31.594461,1.6818031,High Pass,,,True,,,,,True,,13a4889d-ad08-41be-9125-24c4c7d7879a,,From Throw In,FranciaAR.csv,
