match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern,source_file,pass_technique,pass_through_ball,pass_cut_back
8658,France,Raphaël Varane,Benjamin Pavard,67,17,2,"[47.0, 58.0]","[57.0, 79.0]",23.259407,1.1263771,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,Raphaël Varane,67,19,2,"[55.0, 77.0]","[44.0, 72.0]",12.083046,-2.714965,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Raphaël Varane,Steven N''Kemboanza Mike Christopher Nzonzi,67,22,2,"[42.0, 71.0]","[51.0, 50.0]",22.847319,-1.1659045,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Paul Pogba,67,23,2,"[51.0, 50.0]","[60.0, 59.0]",12.727922,0.7853982,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,Steven N''Kemboanza Mike Christopher Nzonzi,67,25,2,"[61.0, 59.0]","[68.0, 51.0]",10.630146,-0.8519663,Ground Pass,,,,,,,,,True,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,Olivier Giroud,67,48,2,"[70.0, 52.0]","[106.0, 31.0]",41.677334,-0.52807444,High Pass,Free Kick,,,,,,,,,From Free Kick,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Samuel Yves Umtiti,68,0,2,"[69.0, 7.0]","[40.0, 20.0]",31.780497,2.7201734,Low Pass,Recovery,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Samuel Yves Umtiti,Hugo Lloris,68,4,2,"[29.0, 26.0]","[5.0, 38.0]",26.832815,2.6779451,Ground Pass,,,,,,,,,True,Regular Play,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,Paul Pogba,69,46,2,"[11.0, 80.0]","[17.0, 77.0]",6.708204,-0.4636476,Low Pass,Throw-in,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Paul Pogba,Benjamin Pavard,69,47,2,"[17.0, 77.0]","[9.0, 78.0]",8.062258,3.0172377,Low Pass,,,,,,,,,True,From Throw In,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,,69,48,2,"[9.0, 78.0]","[64.0, 49.0]",62.177166,-0.485227,High Pass,,,,,Incomplete,,,,True,From Throw In,CroaciaFR.csv,,,
8658,France,Hugo Lloris,Steven N''Kemboanza Mike Christopher Nzonzi,70,50,2,"[7.0, 43.0]","[70.0, 37.0]",63.28507,-0.094951704,High Pass,Goal Kick,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,,70,54,2,"[70.0, 37.0]","[83.0, 41.0]",13.601471,0.29849893,High Pass,,,,,Incomplete,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Blaise Matuidi,Steven N''Kemboanza Mike Christopher Nzonzi,71,1,2,"[82.0, 12.0]","[79.0, 18.0]",6.708204,2.0344439,Ground Pass,,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Hugo Lloris,Antoine Griezmann,71,25,2,"[22.0, 29.0]","[88.0, 26.0]",66.068146,-0.04542328,High Pass,Recovery,,,,,,,,,Other,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,,71,28,2,"[88.0, 26.0]","[97.0, 17.0]",12.727922,-0.7853982,High Pass,,,,,Incomplete,,,,,Other,CroaciaFR.csv,,,
8658,France,Samuel Yves Umtiti,,71,34,2,"[57.0, 25.0]","[79.0, 37.0]",25.059929,0.49934673,High Pass,Recovery,,,,Unknown,,,,True,Other,CroaciaFR.csv,,,
8658,France,Corentin Tolisso,Lucas Hernández Pi,73,0,2,"[56.0, 16.0]","[45.0, 5.0]",15.556349,-2.3561945,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,,73,2,2,"[42.0, 3.0]","[73.0, 3.0]",31.0,0.0,Low Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Antoine Griezmann,73,21,2,"[70.0, 2.0]","[83.0, 5.0]",13.341664,0.22679885,High Pass,Throw-in,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,,73,22,2,"[83.0, 5.0]","[89.0, 7.0]",6.3245554,0.32175055,High Pass,,,,,Incomplete,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,,73,24,2,"[68.0, 7.0]","[107.0, 5.0]",39.051247,-0.051237166,High Pass,Recovery,,,,Incomplete,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Corentin Tolisso,,73,29,2,"[79.0, 4.0]","[105.0, 7.0]",26.172504,0.114876606,Ground Pass,Recovery,,,,Incomplete,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Hugo Lloris,,73,46,2,"[17.0, 29.0]","[87.0, 45.0]",71.80529,0.22471116,High Pass,,,,,Incomplete,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Paul Pogba,Kylian Mbappé Lottin,73,52,2,"[73.0, 49.0]","[82.0, 76.0]",28.460499,1.2490457,Ground Pass,Recovery,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Kylian Mbappé Lottin,Benjamin Pavard,73,57,2,"[82.0, 78.0]","[65.0, 77.0]",17.029387,-3.0828369,Ground Pass,,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,Steven N''Kemboanza Mike Christopher Nzonzi,73,59,2,"[65.0, 77.0]","[57.0, 58.0]",20.615528,-1.9693187,Ground Pass,,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,74,0,2,"[57.0, 58.0]","[89.0, 60.0]",32.06244,0.06241881,High Pass,,,,,,,,,True,From Throw In,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Corentin Tolisso,74,2,2,"[89.0, 60.0]","[80.0, 45.0]",17.492855,-2.1112158,High Pass,,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Corentin Tolisso,Olivier Giroud,74,6,2,"[88.0, 40.0]","[95.0, 27.0]",14.764823,-1.076855,Ground Pass,,,,,,,,,True,From Throw In,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Paul Pogba,74,8,2,"[92.0, 26.0]","[91.0, 27.0]",1.4142135,2.3561945,Ground Pass,,,,,Incomplete,,,,True,From Throw In,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Antoine Griezmann,74,47,2,"[27.0, 47.0]","[24.0, 46.0]",3.1622777,-2.819842,Low Pass,Recovery,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Olivier Giroud,74,48,2,"[24.0, 46.0]","[26.0, 49.0]",3.6055512,0.98279375,Ground Pass,,,,,,,,,True,Regular Play,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Antoine Griezmann,74,49,2,"[26.0, 49.0]","[35.0, 45.0]",9.848858,-0.41822433,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Antoine Griezmann,75,34,2,"[74.0, 57.0]","[78.0, 46.0]",11.7046995,-1.2220253,High Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Corentin Tolisso,75,35,2,"[78.0, 46.0]","[73.0, 38.0]",9.433981,-2.1293957,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Corentin Tolisso,Antoine Griezmann,75,40,2,"[83.0, 28.0]","[113.0, 14.0]",33.105892,-0.43662715,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Olivier Giroud,76,4,2,"[98.0, 2.0]","[103.0, 14.0]",13.0,1.1760052,Low Pass,Throw-in,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Lucas Hernández Pi,76,5,2,"[103.0, 14.0]","[101.0, 1.0]",13.152946,-1.7234457,High Pass,,,,,Out,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,,76,26,2,"[53.0, 26.0]","[79.0, 27.0]",26.019224,0.03844259,High Pass,Recovery,,,,Incomplete,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Olivier Giroud,,77,46,2,"[75.0, 53.0]","[81.0, 51.0]",6.3245554,-0.32175055,High Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Raphaël Varane,,77,50,2,"[45.0, 49.0]","[103.0, 47.0]",58.034473,-0.0344691,High Pass,Recovery,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,Kylian Mbappé Lottin,78,21,2,"[2.0, 77.0]","[13.0, 77.0]",11.0,0.0,Ground Pass,,,,True,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Kylian Mbappé Lottin,Raphaël Varane,78,23,2,"[10.0, 78.0]","[11.0, 64.0]",14.035668,-1.4994888,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Raphaël Varane,Olivier Giroud,78,25,2,"[11.0, 64.0]","[45.0, 69.0]",34.36568,0.14601226,High Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Olivier Giroud,Antoine Griezmann,78,27,2,"[45.0, 69.0]","[47.0, 78.0]",9.219544,1.3521274,Low Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,Kylian Mbappé Lottin,81,20,2,"[17.0, 46.0]","[47.0, 44.0]",30.066593,-0.066568166,High Pass,,,,,,,,,True,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,,82,15,2,"[63.0, 44.0]","[87.0, 61.0]",29.410883,0.61629695,High Pass,Recovery,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,Nabil Fekir,84,10,2,"[30.0, 76.0]","[35.0, 78.0]",5.3851647,0.38050637,High Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Nabil Fekir,,84,14,2,"[29.0, 78.0]","[61.0, 77.0]",32.01562,-0.031239834,High Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Kylian Mbappé Lottin,,84,48,2,"[35.0, 49.0]","[39.0, 49.0]",4.0,0.0,Low Pass,Recovery,,,,Incomplete,,,,True,Regular Play,CroaciaFR.csv,,,
8658,France,Hugo Lloris,Nabil Fekir,85,24,2,"[6.0, 44.0]","[71.0, 73.0]",71.17584,0.41965085,High Pass,Goal Kick,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Nabil Fekir,,85,28,2,"[72.0, 70.0]","[99.0, 67.0]",27.166155,-0.11065722,Low Pass,,,,,Incomplete,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Paul Pogba,Nabil Fekir,85,42,2,"[56.0, 65.0]","[74.0, 77.0]",21.633308,0.5880026,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Paul Pogba,Nabil Fekir,86,19,2,"[82.0, 77.0]","[103.0, 75.0]",21.095022,-0.094951704,High Pass,Free Kick,,,,Incomplete,,,,,From Free Kick,CroaciaFR.csv,,,
8658,France,Hugo Lloris,,87,22,2,"[18.0, 27.0]","[107.0, 53.0]",92.72001,0.28422552,High Pass,,,,,Incomplete,,,,,From Keeper,CroaciaFR.csv,,,
8658,France,Hugo Lloris,Paul Pogba,88,38,2,"[6.0, 40.0]","[66.0, 60.0]",63.245552,0.32175055,High Pass,Goal Kick,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Paul Pogba,Antoine Griezmann,88,42,2,"[67.0, 61.0]","[70.0, 71.0]",10.440307,1.2793396,High Pass,,,,,,,,,True,From Goal Kick,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Nabil Fekir,88,44,2,"[70.0, 71.0]","[77.0, 76.0]",8.602325,0.6202495,High Pass,,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Nabil Fekir,Steven N''Kemboanza Mike Christopher Nzonzi,88,48,2,"[75.0, 77.0]","[81.0, 67.0]",11.661903,-1.0303768,Ground Pass,,,,,,,,,True,From Goal Kick,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Nabil Fekir,88,50,2,"[86.0, 69.0]","[105.0, 78.0]",21.023796,0.44237423,Ground Pass,,,,,,,,,,From Goal Kick,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,,89,6,2,"[58.0, 27.0]","[81.0, 12.0]",27.45906,-0.57790196,High Pass,Recovery,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Samuel Yves Umtiti,Lucas Hernández Pi,90,8,2,"[25.0, 24.0]","[38.0, 8.0]",20.615528,-0.88847977,Ground Pass,Recovery,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Steven N''Kemboanza Mike Christopher Nzonzi,90,9,2,"[38.0, 8.0]","[35.0, 23.0]",15.297058,1.7681919,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,90,11,2,"[37.0, 24.0]","[45.0, 27.0]",8.5440035,0.35877067,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Corentin Tolisso,90,13,2,"[48.0, 19.0]","[65.0, 3.0]",23.345236,-0.7551044,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Antoine Griezmann,Lucas Hernández Pi,90,34,2,"[65.0, 3.0]","[64.0, 4.0]",1.4142135,2.3561945,Ground Pass,Free Kick,,,,Incomplete,,,,,From Free Kick,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Antoine Griezmann,90,48,2,"[66.0, 2.0]","[83.0, 4.0]",17.117243,0.11710875,Low Pass,Throw-in,,,,,,,,,From Throw In,CroaciaFR.csv,,,
8658,France,Kylian Mbappé Lottin,Paul Pogba,91,10,2,"[86.0, 53.0]","[108.0, 61.0]",23.409399,0.348771,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Lucas Hernández Pi,Antoine Griezmann,91,29,2,"[41.0, 3.0]","[56.0, 4.0]",15.033297,0.066568166,Ground Pass,,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Kylian Mbappé Lottin,Paul Pogba,92,30,2,"[102.0, 3.0]","[109.0, 44.0]",41.59327,1.4016951,High Pass,Free Kick,True,True,,Incomplete,,,,,From Free Kick,CroaciaFR.csv,,,
8658,France,Corentin Tolisso,Kylian Mbappé Lottin,92,41,2,"[79.0, 11.0]","[95.0, 5.0]",17.088007,-0.35877067,Ground Pass,Recovery,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Raphaël Varane,,92,47,2,"[35.0, 49.0]","[51.0, 47.0]",16.124516,-0.124354996,High Pass,Recovery,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,92,51,2,"[34.0, 47.0]","[36.0, 42.0]",5.3851647,-1.19029,Low Pass,Recovery,,,,,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Benjamin Pavard,,93,10,2,"[15.0, 79.0]","[63.0, 79.0]",48.0,0.0,High Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Nabil Fekir,Kylian Mbappé Lottin,94,16,2,"[70.0, 58.0]","[97.0, 66.0]",28.160255,0.28805545,High Pass,,,,,Incomplete,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Raphaël Varane,,94,27,2,"[31.0, 61.0]","[68.0, 80.0]",41.59327,0.4743999,High Pass,,,,,Out,,,,,Regular Play,CroaciaFR.csv,,,
8658,France,Hugo Lloris,,95,1,2,"[18.0, 31.0]","[52.0, 25.0]",34.525352,-0.1746722,High Pass,,,,,Unknown,,,,,From Keeper,CroaciaFR.csv,,,
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,0,0,1,"[61.0, 40.0]","[45.0, 37.0]",16.27882,-2.9562447,Ground Pass,Kick Off,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Raphaël Varane,0,3,1,"[44.0, 38.0]","[34.0, 51.0]",16.40122,2.226492,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Djibril Sidibé,0,5,1,"[33.0, 55.0]","[39.0, 79.0]",24.738634,1.3258177,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Raphaël Varane,0,6,1,"[38.0, 78.0]","[32.0, 68.0]",11.661903,-2.1112158,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Presnel Kimpembe,0,10,1,"[32.0, 66.0]","[33.0, 32.0]",34.0147,-1.541393,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Raphaël Varane,0,15,1,"[40.0, 28.0]","[40.0, 50.0]",22.0,1.5707964,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Djibril Sidibé,0,20,1,"[54.0, 60.0]","[55.0, 78.0]",18.027756,1.5152978,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Raphaël Varane,0,24,1,"[54.0, 79.0]","[42.0, 75.0]",12.649111,-2.819842,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Presnel Kimpembe,0,27,1,"[43.0, 76.0]","[42.0, 41.0]",35.014282,-1.59936,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,0,29,1,"[44.0, 37.0]","[55.0, 30.0]",13.038404,-0.5667292,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,0,30,1,"[54.0, 30.0]","[42.0, 28.0]",12.165525,-2.976444,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Lucas Hernández Pi,0,34,1,"[55.0, 15.0]","[76.0, 2.0]",24.698177,-0.5543075,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Lucas Hernández Pi,Thomas Lemar,0,37,1,"[80.0, 3.0]","[79.0, 15.0]",12.0415945,1.6539376,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Thomas Lemar,N''Golo Kanté,0,40,1,"[80.0, 14.0]","[65.0, 35.0]",25.806976,2.1910458,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Djibril Sidibé,0,44,1,"[72.0, 48.0]","[83.0, 80.0]",33.83785,1.2397002,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Ousmane Dembélé,0,46,1,"[84.0, 79.0]","[84.0, 72.0]",7.0,-1.5707964,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Ousmane Dembélé,Djibril Sidibé,0,47,1,"[84.0, 74.0]","[77.0, 79.0]",8.602325,2.5213432,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,N''Golo Kanté,0,50,1,"[71.0, 79.0]","[73.0, 67.0]",12.165525,-1.4056476,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Raphaël Varane,0,51,1,"[70.0, 70.0]","[55.0, 58.0]",19.209373,-2.4668517,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Presnel Kimpembe,0,54,1,"[55.0, 54.0]","[58.0, 33.0]",21.213203,-1.4288993,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,0,57,1,"[59.0, 32.0]","[69.0, 37.0]",11.18034,0.4636476,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,0,59,1,"[66.0, 34.0]","[65.0, 16.0]",18.027756,-1.6262949,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Lucas Hernández Pi,1,1,1,"[65.0, 15.0]","[82.0, 2.0]",21.400934,-0.65284663,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Lucas Hernández Pi,Presnel Kimpembe,1,4,1,"[79.0, 3.0]","[63.0, 4.0]",16.03122,3.0791738,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Steve Mandanda,1,6,1,"[59.0, 4.0]","[24.0, 28.0]",42.43819,2.540519,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Steve Mandanda,Raphaël Varane,1,11,1,"[25.0, 31.0]","[31.0, 62.0]",31.575306,1.3796118,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,N''Golo Kanté,1,16,1,"[52.0, 66.0]","[58.0, 62.0]",7.2111025,-0.5880026,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Ousmane Dembélé,1,18,1,"[59.0, 66.0]","[72.0, 79.0]",18.384777,0.7853982,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Ousmane Dembélé,N''Golo Kanté,1,22,1,"[77.0, 79.0]","[68.0, 71.0]",12.0415945,-2.4149504,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Djibril Sidibé,1,25,1,"[70.0, 70.0]","[65.0, 79.0]",10.29563,2.077895,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Antoine Griezmann,1,27,1,"[66.0, 79.0]","[79.0, 73.0]",14.3178215,-0.43240777,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Antoine Griezmann,Ousmane Dembélé,1,28,1,"[79.0, 78.0]","[89.0, 79.0]",10.049875,0.09966865,Ground Pass,,,,,,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,Ousmane Dembélé,,1,32,1,"[88.0, 78.0]","[85.0, 77.0]",3.1622777,-2.819842,Ground Pass,,,,,Incomplete,,,,True,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Ousmane Dembélé,1,34,1,"[77.0, 76.0]","[81.0, 77.0]",4.1231055,0.24497867,Ground Pass,Recovery,,,,Incomplete,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Ousmane Dembélé,Antoine Griezmann,1,37,1,"[85.0, 77.0]","[88.0, 79.0]",3.6055512,0.5880026,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Antoine Griezmann,Djibril Sidibé,1,40,1,"[87.0, 79.0]","[107.0, 79.0]",20.0,0.0,Ground Pass,,,,,,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,,1,42,1,"[109.0, 79.0]","[111.0, 45.0]",34.058773,-1.5120405,Ground Pass,,True,,,Incomplete,,,,,From Kick Off,DinamarcaFR.csv,,,
7563,France,N''Golo Kanté,Thomas Lemar,2,38,1,"[29.0, 37.0]","[36.0, 28.0]",11.401754,-0.90975314,Low Pass,Recovery,,,,,,,,,From Free Kick,DinamarcaFR.csv,,,
7563,France,Thomas Lemar,,2,40,1,"[37.0, 29.0]","[56.0, 57.0]",33.83785,0.97459716,High Pass,,,,,Incomplete,,,,,From Free Kick,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,,3,12,1,"[25.0, 20.0]","[21.0, 15.0]",6.4031243,-2.2455373,High Pass,Recovery,,,,Incomplete,,,,True,From Free Kick,DinamarcaFR.csv,,,
7563,France,Presnel Kimpembe,Lucas Hernández Pi,3,20,1,"[3.0, 23.0]","[8.0, 11.0]",13.0,-1.1760052,Ground Pass,,,,,,,,,True,Regular Play,DinamarcaFR.csv,,,
7563,France,Steve Mandanda,Olivier Giroud,4,1,1,"[10.0, 15.0]","[69.0, 7.0]",59.5399,-0.13477129,High Pass,Free Kick,,,,,,,,,From Free Kick,DinamarcaFR.csv,,,
7563,France,Olivier Giroud,Antoine Griezmann,4,5,1,"[69.0, 6.0]","[81.0, 16.0]",15.6205,0.69473827,Low Pass,,,,,,,,,,From Free Kick,DinamarcaFR.csv,,,
7563,France,Antoine Griezmann,Olivier Giroud,4,6,1,"[80.0, 14.0]","[78.0, 9.0]",5.3851647,-1.9513026,Low Pass,,,,,Incomplete,,,,True,From Free Kick,DinamarcaFR.csv,,,
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,4,9,1,"[69.0, 10.0]","[96.0, 1.0]",28.460499,-0.32175055,High Pass,Interception,,,,Out,,,,,Regular Play,DinamarcaFR.csv,,,
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,4,25,1,"[63.0, 7.0]","[71.0, 1.0]",10.0,-0.6435011,Low Pass,Recovery,,,,Out,,,,True,From Throw In,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Steve Mandanda,4,38,1,"[27.0, 40.0]","[10.0, 42.0]",17.117243,3.024484,Ground Pass,Recovery,,,,,,,,,From Throw In,DinamarcaFR.csv,,,
7563,France,Steve Mandanda,,4,43,1,"[9.0, 40.0]","[62.0, 44.0]",53.15073,0.075328894,High Pass,,,,,Incomplete,,,,True,From Throw In,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Ousmane Dembélé,4,54,1,"[68.0, 80.0]","[80.0, 80.0]",12.0,0.0,Ground Pass,,,,,,,,,,Regular Play,DinamarcaFR.csv,,,
7563,France,Ousmane Dembélé,Djibril Sidibé,4,56,1,"[76.0, 79.0]","[66.0, 79.0]",10.0,3.1415927,Ground Pass,,,,,,,,,,Regular Play,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Antoine Griezmann,4,56,1,"[67.0, 79.0]","[88.0, 79.0]",21.0,0.0,High Pass,,,,,,,,,,Regular Play,DinamarcaFR.csv,,,
7563,France,Antoine Griezmann,Raphaël Varane,5,0,1,"[79.0, 79.0]","[57.0, 76.0]",22.203604,-3.006065,Ground Pass,,,,,,,,,True,Regular Play,DinamarcaFR.csv,,,
7563,France,Raphaël Varane,Lucas Hernández Pi,5,4,1,"[63.0, 74.0]","[90.0, 13.0]",66.70832,-1.1540941,High Pass,,,True,,Incomplete,,,,,Regular Play,DinamarcaFR.csv,,,
7563,France,Djibril Sidibé,Ousmane Dembélé,6,28,1,"[41.0, 79.0]","[58.0, 79.0]",17.0,0.0,Ground Pass,,,,,,,,,,Regular Play,DinamarcaFR.csv,,,
