match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7546,France,Blaise Matuidi,Samuel Yves Umtiti,63,45,2,"[58.0, 5.0]","[48.0, 28.0]",25.079872,1.9809237,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Samuel Yves Umtiti,Blaise Matuidi,63,47,2,"[48.0, 27.0]","[57.0, 24.0]",9.486833,-0.32175055,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Blaise Matuidi,Raphaël Varane,63,48,2,"[57.0, 21.0]","[47.0, 53.0]",33.526108,1.8736812,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Raphaël Varane,Olivier Giroud,63,54,2,"[50.0, 62.0]","[112.0, 46.0]",64.03124,-0.25255427,High Pass,,,,,,,,Incomplete,,,,Regular Play
7546,France,Samuel Yves Umtiti,Antoine Griezmann,64,40,2,"[25.0, 27.0]","[30.0, 32.0]",7.071068,0.7853982,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Antoine Griezmann,N''Golo Kanté,64,41,2,"[31.0, 33.0]","[33.0, 26.0]",7.28011,-1.2924967,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,N''Golo Kanté,Paul Pogba,64,42,2,"[33.0, 27.0]","[45.0, 27.0]",12.0,0.0,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Paul Pogba,Kylian Mbappé Lottin,64,45,2,"[47.0, 32.0]","[75.0, 55.0]",36.23534,0.68767124,High Pass,,,,,,,,Incomplete,,,,Regular Play
7546,France,Blaise Matuidi,Antoine Griezmann,66,37,2,"[29.0, 23.0]","[39.0, 39.0]",18.867962,1.012197,Low Pass,,,,,,,,,,,,Regular Play
7546,France,Antoine Griezmann,Blaise Matuidi,66,39,2,"[39.0, 32.0]","[41.0, 9.0]",23.086792,-1.484058,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Blaise Matuidi,Kylian Mbappé Lottin,66,41,2,"[39.0, 2.0]","[63.0, 45.0]",49.24429,1.0617255,Ground Pass,,,,,True,,,Incomplete,,,,Regular Play
7546,France,Hugo Lloris,Olivier Giroud,67,35,2,"[7.0, 37.0]","[77.0, 25.0]",71.021126,-0.16977827,High Pass,Goal Kick,,,,,,,Incomplete,,,,From Goal Kick
7546,France,Hugo Lloris,Blaise Matuidi,69,4,2,"[6.0, 48.0]","[73.0, 40.0]",67.47592,-0.118840344,High Pass,Goal Kick,,,,,,,,,,,From Goal Kick
7546,France,Blaise Matuidi,Antoine Griezmann,69,7,2,"[79.0, 45.0]","[87.0, 49.0]",8.944272,0.4636476,High Pass,,,,,,,,Incomplete,,,True,From Goal Kick
7546,France,Lucas Hernández Pi,Paul Pogba,69,38,2,"[51.0, 2.0]","[72.0, 3.0]",21.023796,0.047583103,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Paul Pogba,Blaise Matuidi,69,39,2,"[72.0, 4.0]","[75.0, 3.0]",3.1622777,-0.32175055,Low Pass,,,,,,,,Incomplete,,,,From Throw In
7546,France,Paul Pogba,Olivier Giroud,69,41,2,"[75.0, 7.0]","[81.0, 6.0]",6.0827627,-0.16514868,Ground Pass,,,,,,,,Incomplete,,,,From Throw In
7546,France,Lucas Hernández Pi,Olivier Giroud,70,6,2,"[87.0, 1.0]","[99.0, 5.0]",12.649111,0.32175055,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Olivier Giroud,Paul Pogba,70,7,2,"[99.0, 5.0]","[94.0, 18.0]",13.928389,1.9379702,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Paul Pogba,Blaise Matuidi,70,9,2,"[96.0, 17.0]","[112.0, 13.0]",16.492422,-0.24497867,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Blaise Matuidi,Benjamin Pavard,70,10,2,"[114.0, 13.0]","[116.0, 55.0]",42.047592,1.5232133,High Pass,,,True,,True,,,Incomplete,,,True,From Throw In
7546,France,Benjamin Pavard,N''Golo Kanté,70,22,2,"[107.0, 80.0]","[99.0, 76.0]",8.944272,-2.6779451,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,N''Golo Kanté,Kylian Mbappé Lottin,70,27,2,"[87.0, 76.0]","[93.0, 71.0]",7.81025,-0.69473827,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Kylian Mbappé Lottin,Antoine Griezmann,70,29,2,"[93.0, 69.0]","[93.0, 59.0]",10.0,-1.5707964,Ground Pass,,,,,,,,,,,True,From Throw In
7546,France,Antoine Griezmann,Paul Pogba,70,31,2,"[91.0, 59.0]","[74.0, 55.0]",17.464249,-2.910502,Ground Pass,,,,,,,,,,,True,From Throw In
7546,France,Paul Pogba,Lucas Hernández Pi,70,33,2,"[83.0, 52.0]","[92.0, 22.0]",31.320919,-1.2793396,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Lucas Hernández Pi,Blaise Matuidi,70,36,2,"[100.0, 19.0]","[110.0, 17.0]",10.198039,-0.19739556,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Blaise Matuidi,Olivier Giroud,70,38,2,"[110.0, 17.0]","[110.0, 21.0]",4.0,1.5707964,Ground Pass,,,,,,,,Incomplete,,,True,From Throw In
7546,France,Samuel Yves Umtiti,Hugo Lloris,71,47,2,"[22.0, 25.0]","[5.0, 37.0]",20.808653,2.5269296,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Hugo Lloris,Kylian Mbappé Lottin,71,50,2,"[6.0, 36.0]","[47.0, 69.0]",52.63079,0.67770827,High Pass,,,,,,,,Incomplete,,,True,From Throw In
7546,France,Raphaël Varane,Kylian Mbappé Lottin,71,54,2,"[25.0, 62.0]","[50.0, 80.0]",30.805843,0.6240231,High Pass,Recovery,,,,,,,Out,,,,From Throw In
7546,France,Benjamin Pavard,Hugo Lloris,72,20,2,"[24.0, 60.0]","[7.0, 42.0]",24.758837,-2.3276308,Ground Pass,Recovery,,,,,,,,,,True,From Throw In
7546,France,Hugo Lloris,Blaise Matuidi,72,28,2,"[9.0, 35.0]","[57.0, 27.0]",48.6621,-0.16514868,High Pass,,,,,,,,Incomplete,,,,From Throw In
7546,France,Antoine Griezmann,Paul Pogba,72,52,2,"[35.0, 29.0]","[34.0, 24.0]",5.0990195,-1.7681919,Low Pass,Interception,,,,,,,,,,,From Throw In
7546,France,Paul Pogba,Olivier Giroud,72,54,2,"[35.0, 25.0]","[103.0, 21.0]",68.117546,-0.058755822,High Pass,,,,,,,,Incomplete,,,,From Throw In
7546,France,Samuel Yves Umtiti,Paul Pogba,73,15,2,"[25.0, 47.0]","[35.0, 46.0]",10.049875,-0.09966865,Low Pass,Recovery,,,,,,,Incomplete,,,,From Throw In
7546,France,Hugo Lloris,Olivier Giroud,74,40,2,"[7.0, 46.0]","[70.0, 21.0]",67.77905,-0.37776667,High Pass,Goal Kick,,,,,,,,,,,From Goal Kick
7546,France,Olivier Giroud,Blaise Matuidi,74,43,2,"[70.0, 21.0]","[87.0, 16.0]",17.720045,-0.28605145,Low Pass,,,,,,,,Incomplete,,,,From Goal Kick
7546,France,Paul Pogba,N''Golo Kanté,74,47,2,"[65.0, 26.0]","[57.0, 31.0]",9.433981,2.5829933,Ground Pass,,,,,,,,,,,True,From Goal Kick
7546,France,N''Golo Kanté,Blaise Matuidi,74,51,2,"[59.0, 24.0]","[81.0, 16.0]",23.409399,-0.348771,Ground Pass,,,,,,,,,,,,From Goal Kick
7546,France,Blaise Matuidi,Lucas Hernández Pi,74,53,2,"[81.0, 16.0]","[79.0, 4.0]",12.165525,-1.735945,Ground Pass,,,,,,,,,,,,From Goal Kick
7546,France,Lucas Hernández Pi,Blaise Matuidi,75,9,2,"[111.0, 1.0]","[110.0, 11.0]",10.049875,1.670465,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Blaise Matuidi,Olivier Giroud,75,14,2,"[119.0, 13.0]","[115.0, 28.0]",15.524175,1.8313987,Ground Pass,,,,,,,,Incomplete,,,,From Throw In
7546,France,Lucas Hernández Pi,Olivier Giroud,75,32,2,"[94.0, 1.0]","[114.0, 6.0]",20.615528,0.24497867,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Olivier Giroud,N''Golo Kanté,75,41,2,"[118.0, 10.0]","[81.0, 21.0]",38.600517,2.8526173,High Pass,,,,,,,,,,,True,From Throw In
7546,France,N''Golo Kanté,Samuel Yves Umtiti,75,44,2,"[77.0, 22.0]","[66.0, 18.0]",11.7046995,-2.7928216,Low Pass,,,,,,,,,,,,From Throw In
7546,France,Samuel Yves Umtiti,Raphaël Varane,75,46,2,"[59.0, 14.0]","[53.0, 33.0]",19.924858,1.8766752,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Raphaël Varane,Benjamin Pavard,75,53,2,"[58.0, 56.0]","[58.0, 77.0]",21.0,1.5707964,Ground Pass,,,,,,,,,,,,From Throw In
7546,France,Benjamin Pavard,Hugo Lloris,75,56,2,"[57.0, 78.0]","[14.0, 56.0]",48.30114,-2.6686862,Ground Pass,,,,,,,,,,,True,From Throw In
7546,France,Hugo Lloris,Blaise Matuidi,76,0,2,"[14.0, 56.0]","[78.0, 37.0]",66.760765,-0.28858736,High Pass,,,,,,,,,,,,From Throw In
7546,France,Blaise Matuidi,Antoine Griezmann,76,4,2,"[94.0, 39.0]","[106.0, 38.0]",12.0415945,-0.08314123,High Pass,,,,,,,,Incomplete,,,True,From Throw In
7546,France,Lucas Hernández Pi,Olivier Giroud,77,16,2,"[20.0, 1.0]","[39.0, 5.0]",19.416489,0.20749623,High Pass,Throw-in,,,,,,,Incomplete,,,,From Throw In
7546,France,N''Golo Kanté,Paul Pogba,77,29,2,"[32.0, 44.0]","[33.0, 35.0]",9.055386,-1.4601392,Ground Pass,Recovery,,,,,,,,,,,Regular Play
7546,France,Raphaël Varane,Lucas Hernández Pi,77,54,2,"[55.0, 46.0]","[65.0, 16.0]",31.622776,-1.2490457,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
7546,France,Lucas Hernández Pi,Paul Pogba,77,57,2,"[65.0, 17.0]","[64.0, 27.0]",10.049875,1.670465,Ground Pass,,,,,,,,,,,,From Free Kick
7546,France,Paul Pogba,Raphaël Varane,78,1,2,"[57.0, 31.0]","[50.0, 55.0]",25.0,1.8545904,Ground Pass,,,,,,,,,,,,From Free Kick
7546,France,Raphaël Varane,Benjamin Pavard,78,4,2,"[54.0, 59.0]","[86.0, 78.0]",37.215588,0.53581125,High Pass,,,,,,,,,,,True,From Free Kick
7546,France,Benjamin Pavard,Ousmane Dembélé,78,30,2,"[57.0, 78.0]","[76.0, 79.0]",19.026299,0.05258306,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Ousmane Dembélé,Benjamin Pavard,78,32,2,"[67.0, 79.0]","[56.0, 79.0]",11.0,3.1415927,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Benjamin Pavard,N''Golo Kanté,78,34,2,"[54.0, 79.0]","[63.0, 66.0]",15.811388,-0.9652517,Ground Pass,,,,,,,,,,,True,Regular Play
7546,France,N''Golo Kanté,Raphaël Varane,78,35,2,"[63.0, 66.0]","[37.0, 75.0]",27.513634,2.8083484,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Raphaël Varane,Hugo Lloris,78,37,2,"[34.0, 74.0]","[15.0, 52.0]",29.068884,-2.283154,Ground Pass,,,,,,,,,,,True,Regular Play
7546,France,Hugo Lloris,Samuel Yves Umtiti,78,40,2,"[15.0, 49.0]","[29.0, 25.0]",27.784887,-1.0427219,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Samuel Yves Umtiti,Paul Pogba,78,43,2,"[29.0, 24.0]","[38.0, 33.0]",12.727922,0.7853982,Ground Pass,,,,,,,,,,,True,Regular Play
7546,France,Paul Pogba,Raphaël Varane,78,45,2,"[35.0, 31.0]","[27.0, 62.0]",32.01562,1.8233505,Low Pass,,,,,,,,,,,,Regular Play
7546,France,Raphaël Varane,Ousmane Dembélé,78,48,2,"[29.0, 68.0]","[55.0, 68.0]",26.0,0.0,High Pass,,,,,,,,,,,,Regular Play
7546,France,Ousmane Dembélé,Benjamin Pavard,78,50,2,"[55.0, 68.0]","[55.0, 79.0]",11.0,1.5707964,Low Pass,,,,,,,,,,,,Regular Play
7546,France,Benjamin Pavard,Olivier Giroud,78,51,2,"[55.0, 78.0]","[69.0, 77.0]",14.035668,-0.071307465,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Olivier Giroud,Ousmane Dembélé,78,52,2,"[69.0, 78.0]","[67.0, 69.0]",9.219544,-1.7894653,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Paul Pogba,Benjamin Pavard,79,33,2,"[39.0, 10.0]","[29.0, 61.0]",51.971146,1.7644184,Ground Pass,,,,,True,,,,,,,Regular Play
7546,France,Benjamin Pavard,Ousmane Dembélé,79,36,2,"[29.0, 64.0]","[49.0, 72.0]",21.540659,0.38050637,Ground Pass,,,,,,,,,,,True,Regular Play
7546,France,Ousmane Dembélé,Nabil Fekir,79,40,2,"[51.0, 71.0]","[57.0, 63.0]",10.0,-0.9272952,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Raphaël Varane,Olivier Giroud,81,2,2,"[67.0, 67.0]","[106.0, 52.0]",41.785164,-0.36717382,High Pass,Free Kick,,,,,,,,,,,From Free Kick
7546,France,Olivier Giroud,Ousmane Dembélé,81,5,2,"[106.0, 52.0]","[103.0, 48.0]",5.0,-2.2142975,Low Pass,,,,,,,,,True,bd632119-1980-4652-9366-18687f559cf5,,From Free Kick
7546,France,Benjamin Pavard,Olivier Giroud,81,47,2,"[21.0, 45.0]","[55.0, 49.0]",34.234486,0.11710875,High Pass,Recovery,,,,,,,Incomplete,,,,Regular Play
7546,France,Samuel Yves Umtiti,Olivier Giroud,82,31,2,"[51.0, 13.0]","[98.0, 20.0]",47.518417,0.14784937,High Pass,Free Kick,,,,,,,,,,,From Free Kick
7546,France,Olivier Giroud,Blaise Matuidi,82,34,2,"[98.0, 20.0]","[93.0, 22.0]",5.3851647,2.7610862,High Pass,,,,,,,,Incomplete,,,True,From Free Kick
7546,France,Olivier Giroud,Nabil Fekir,84,30,2,"[29.0, 27.0]","[35.0, 20.0]",9.219544,-0.86217004,Ground Pass,Interception,,,,,,,,,,,From Throw In
7546,France,Raphaël Varane,Paul Pogba,85,19,2,"[19.0, 55.0]","[29.0, 54.0]",10.049875,-0.09966865,High Pass,Interception,,,,,,,,,,,From Throw In
7546,France,N''Golo Kanté,Benjamin Pavard,87,44,2,"[24.0, 67.0]","[16.0, 71.0]",8.944272,2.6779451,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Benjamin Pavard,Olivier Giroud,87,45,2,"[16.0, 71.0]","[87.0, 44.0]",75.96052,-0.36339313,High Pass,,,,,,,,Incomplete,,,,Regular Play
7546,France,Hugo Lloris,Olivier Giroud,88,54,2,"[6.0, 40.0]","[105.0, 29.0]",99.60924,-0.11065722,High Pass,Goal Kick,,,,,,,Incomplete,,,,From Goal Kick
7546,France,Samuel Yves Umtiti,N''Golo Kanté,89,8,2,"[43.0, 47.0]","[53.0, 49.0]",10.198039,0.19739556,Low Pass,Interception,,,,,,,Incomplete,,,True,Regular Play
7546,France,Nabil Fekir,Olivier Giroud,89,53,2,"[91.0, 80.0]","[91.0, 71.0]",9.0,-1.5707964,Low Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Olivier Giroud,,89,55,2,"[92.0, 71.0]","[120.0, 70.0]",28.01785,-0.035699114,Ground Pass,,,,,,,,Injury Clearance,,,,From Throw In
7546,France,Raphaël Varane,Nabil Fekir,90,13,2,"[29.0, 65.0]","[53.0, 58.0]",25.0,-0.2837941,High Pass,Recovery,,,,,,,Incomplete,,,,Regular Play
7546,France,Blaise Matuidi,Nabil Fekir,90,16,2,"[43.0, 33.0]","[62.0, 53.0]",27.58623,0.81103355,Ground Pass,Recovery,,,,,,,,,,,Regular Play
7546,France,Nabil Fekir,Ousmane Dembélé,90,20,2,"[75.0, 54.0]","[83.0, 71.0]",18.788294,1.1309538,Ground Pass,,,,,,,,,,,,Regular Play
7546,France,Ousmane Dembélé,Nabil Fekir,90,24,2,"[105.0, 68.0]","[108.0, 65.0]",4.2426405,-0.7853982,Low Pass,,,,,,,,Incomplete,,,,Regular Play
7546,France,Ousmane Dembélé,Nabil Fekir,90,45,2,"[119.0, 80.0]","[118.0, 79.0]",1.4142135,-2.3561945,Ground Pass,Corner,,,,,,,,,,,From Corner
7546,France,Ousmane Dembélé,Steven N''Kemboanza Mike Christopher Nzonzi,91,22,2,"[115.0, 79.0]","[114.0, 51.0]",28.01785,-1.6064954,High Pass,Free Kick,,,,,,,Incomplete,,,,From Free Kick
7546,France,Lucas Hernández Pi,Olivier Giroud,92,3,2,"[32.0, 1.0]","[57.0, 6.0]",25.495098,0.19739556,High Pass,Throw-in,,,,,,,,,,,From Throw In
7546,France,Olivier Giroud,Steven N''Kemboanza Mike Christopher Nzonzi,92,6,2,"[57.0, 13.0]","[43.0, 7.0]",15.231546,-2.7367008,Ground Pass,,,,,,,,Incomplete,,,True,From Throw In
7546,France,Hugo Lloris,Olivier Giroud,93,1,2,"[7.0, 46.0]","[63.0, 77.0]",64.00781,0.5055811,High Pass,Goal Kick,,,,,,,,,,,From Goal Kick
7546,France,Olivier Giroud,Nabil Fekir,93,4,2,"[63.0, 77.0]","[70.0, 61.0]",17.464249,-1.1583859,High Pass,,,,,,,,Incomplete,,,,From Goal Kick
7546,France,N''Golo Kanté,Benjamin Pavard,93,11,2,"[48.0, 72.0]","[49.0, 78.0]",6.0827627,1.4056476,Ground Pass,,,,,,,,,,,,From Goal Kick
7546,France,Benjamin Pavard,Ousmane Dembélé,93,12,2,"[49.0, 78.0]","[64.0, 78.0]",15.0,0.0,Ground Pass,,,,,,,,,,,,From Goal Kick
7546,France,Ousmane Dembélé,Nabil Fekir,93,14,2,"[67.0, 78.0]","[65.0, 66.0]",12.165525,-1.735945,Ground Pass,,,,,,,,,,,True,From Goal Kick
7546,France,Nabil Fekir,Ousmane Dembélé,93,15,2,"[66.0, 66.0]","[82.0, 78.0]",20.0,0.6435011,Ground Pass,,,,,,,,,,,,From Goal Kick
7546,France,Ousmane Dembélé,Olivier Giroud,93,21,2,"[111.0, 62.0]","[111.0, 41.0]",21.0,-1.5707964,Low Pass,,,,,,,,Incomplete,,,,From Goal Kick
7546,France,N''Golo Kanté,Blaise Matuidi,93,34,2,"[58.0, 45.0]","[66.0, 28.0]",18.788294,-1.1309538,Ground Pass,,,,,,,,,,,True,From Goal Kick
7546,France,Blaise Matuidi,Olivier Giroud,93,41,2,"[85.0, 13.0]","[85.0, 22.0]",9.0,1.5707964,Ground Pass,,,,,,,,,True,ea0edec5-15a4-415f-a0c5-6d002474f269,,From Goal Kick
7546,France,Ousmane Dembélé,Nabil Fekir,94,20,2,"[120.0, 1.0]","[118.0, 5.0]",4.472136,2.0344439,Ground Pass,Corner,,,,,,,,,,,From Corner
7546,France,Nabil Fekir,,94,22,2,"[119.0, 5.0]","[117.0, 7.0]",2.828427,2.3561945,Ground Pass,,,,,,,,Incomplete,,,,From Corner
