match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,0,0,1,"[61.0, 40.0]","[45.0, 37.0]",16.27882,-2.9562447,Ground Pass,Kick Off,,,,,,,,,From Kick Off
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Raphaël Varane,0,3,1,"[44.0, 38.0]","[34.0, 51.0]",16.40122,2.226492,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Raphaël Varane,Djibril Sidibé,0,5,1,"[33.0, 55.0]","[39.0, 79.0]",24.738634,1.3258177,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Djibril Sidibé,Raphaël Varane,0,6,1,"[38.0, 78.0]","[32.0, 68.0]",11.661903,-2.1112158,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Raphaël Varane,Presnel Kimpembe,0,10,1,"[32.0, 66.0]","[33.0, 32.0]",34.0147,-1.541393,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Presnel Kimpembe,Raphaël Varane,0,15,1,"[40.0, 28.0]","[40.0, 50.0]",22.0,1.5707964,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Raphaël Varane,Djibril Sidibé,0,20,1,"[54.0, 60.0]","[55.0, 78.0]",18.027756,1.5152978,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Djibril Sidibé,Raphaël Varane,0,24,1,"[54.0, 79.0]","[42.0, 75.0]",12.649111,-2.819842,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Raphaël Varane,Presnel Kimpembe,0,27,1,"[43.0, 76.0]","[42.0, 41.0]",35.014282,-1.59936,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,0,29,1,"[44.0, 37.0]","[55.0, 30.0]",13.038404,-0.5667292,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,0,30,1,"[54.0, 30.0]","[42.0, 28.0]",12.165525,-2.976444,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Presnel Kimpembe,Lucas Hernández Pi,0,34,1,"[55.0, 15.0]","[76.0, 2.0]",24.698177,-0.5543075,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Lucas Hernández Pi,Thomas Lemar,0,37,1,"[80.0, 3.0]","[79.0, 15.0]",12.0415945,1.6539376,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Thomas Lemar,N''Golo Kanté,0,40,1,"[80.0, 14.0]","[65.0, 35.0]",25.806976,2.1910458,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,N''Golo Kanté,Djibril Sidibé,0,44,1,"[72.0, 48.0]","[83.0, 80.0]",33.83785,1.2397002,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Djibril Sidibé,Ousmane Dembélé,0,46,1,"[84.0, 79.0]","[84.0, 72.0]",7.0,-1.5707964,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Ousmane Dembélé,Djibril Sidibé,0,47,1,"[84.0, 74.0]","[77.0, 79.0]",8.602325,2.5213432,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Djibril Sidibé,N''Golo Kanté,0,50,1,"[71.0, 79.0]","[73.0, 67.0]",12.165525,-1.4056476,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,N''Golo Kanté,Raphaël Varane,0,51,1,"[70.0, 70.0]","[55.0, 58.0]",19.209373,-2.4668517,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Raphaël Varane,Presnel Kimpembe,0,54,1,"[55.0, 54.0]","[58.0, 33.0]",21.213203,-1.4288993,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,0,57,1,"[59.0, 32.0]","[69.0, 37.0]",11.18034,0.4636476,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,0,59,1,"[66.0, 34.0]","[65.0, 16.0]",18.027756,-1.6262949,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Presnel Kimpembe,Lucas Hernández Pi,1,1,1,"[65.0, 15.0]","[82.0, 2.0]",21.400934,-0.65284663,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Lucas Hernández Pi,Presnel Kimpembe,1,4,1,"[79.0, 3.0]","[63.0, 4.0]",16.03122,3.0791738,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Presnel Kimpembe,Steve Mandanda,1,6,1,"[59.0, 4.0]","[24.0, 28.0]",42.43819,2.540519,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Steve Mandanda,Raphaël Varane,1,11,1,"[25.0, 31.0]","[31.0, 62.0]",31.575306,1.3796118,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Raphaël Varane,N''Golo Kanté,1,16,1,"[52.0, 66.0]","[58.0, 62.0]",7.2111025,-0.5880026,Ground Pass,,,,,,,,,,From Kick Off
7563,France,N''Golo Kanté,Ousmane Dembélé,1,18,1,"[59.0, 66.0]","[72.0, 79.0]",18.384777,0.7853982,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Ousmane Dembélé,N''Golo Kanté,1,22,1,"[77.0, 79.0]","[68.0, 71.0]",12.0415945,-2.4149504,Ground Pass,,,,,,,,,,From Kick Off
7563,France,N''Golo Kanté,Djibril Sidibé,1,25,1,"[70.0, 70.0]","[65.0, 79.0]",10.29563,2.077895,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Djibril Sidibé,Antoine Griezmann,1,27,1,"[66.0, 79.0]","[79.0, 73.0]",14.3178215,-0.43240777,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Antoine Griezmann,Ousmane Dembélé,1,28,1,"[79.0, 78.0]","[89.0, 79.0]",10.049875,0.09966865,Ground Pass,,,,,,,,,True,From Kick Off
7563,France,Ousmane Dembélé,,1,32,1,"[88.0, 78.0]","[85.0, 77.0]",3.1622777,-2.819842,Ground Pass,,,,,,Incomplete,,,True,From Kick Off
7563,France,N''Golo Kanté,Ousmane Dembélé,1,34,1,"[77.0, 76.0]","[81.0, 77.0]",4.1231055,0.24497867,Ground Pass,Recovery,,,,,Incomplete,,,,From Kick Off
7563,France,Ousmane Dembélé,Antoine Griezmann,1,37,1,"[85.0, 77.0]","[88.0, 79.0]",3.6055512,0.5880026,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Antoine Griezmann,Djibril Sidibé,1,40,1,"[87.0, 79.0]","[107.0, 79.0]",20.0,0.0,Ground Pass,,,,,,,,,,From Kick Off
7563,France,Djibril Sidibé,,1,42,1,"[109.0, 79.0]","[111.0, 45.0]",34.058773,-1.5120405,Ground Pass,,True,,,,Incomplete,,,,From Kick Off
7563,France,N''Golo Kanté,Thomas Lemar,2,38,1,"[29.0, 37.0]","[36.0, 28.0]",11.401754,-0.90975314,Low Pass,Recovery,,,,,,,,,From Free Kick
7563,France,Thomas Lemar,,2,40,1,"[37.0, 29.0]","[56.0, 57.0]",33.83785,0.97459716,High Pass,,,,,,Incomplete,,,,From Free Kick
7563,France,Presnel Kimpembe,,3,12,1,"[25.0, 20.0]","[21.0, 15.0]",6.4031243,-2.2455373,High Pass,Recovery,,,,,Incomplete,,,True,From Free Kick
7563,France,Presnel Kimpembe,Lucas Hernández Pi,3,20,1,"[3.0, 23.0]","[8.0, 11.0]",13.0,-1.1760052,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Steve Mandanda,Olivier Giroud,4,1,1,"[10.0, 15.0]","[69.0, 7.0]",59.5399,-0.13477129,High Pass,Free Kick,,,,,,,,,From Free Kick
7563,France,Olivier Giroud,Antoine Griezmann,4,5,1,"[69.0, 6.0]","[81.0, 16.0]",15.6205,0.69473827,Low Pass,,,,,,,,,,From Free Kick
7563,France,Antoine Griezmann,Olivier Giroud,4,6,1,"[80.0, 14.0]","[78.0, 9.0]",5.3851647,-1.9513026,Low Pass,,,,,,Incomplete,,,True,From Free Kick
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,4,9,1,"[69.0, 10.0]","[96.0, 1.0]",28.460499,-0.32175055,High Pass,Interception,,,,,Out,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,4,25,1,"[63.0, 7.0]","[71.0, 1.0]",10.0,-0.6435011,Low Pass,Recovery,,,,,Out,,,True,From Throw In
7563,France,Djibril Sidibé,Steve Mandanda,4,38,1,"[27.0, 40.0]","[10.0, 42.0]",17.117243,3.024484,Ground Pass,Recovery,,,,,,,,,From Throw In
7563,France,Steve Mandanda,,4,43,1,"[9.0, 40.0]","[62.0, 44.0]",53.15073,0.075328894,High Pass,,,,,,Incomplete,,,True,From Throw In
7563,France,Djibril Sidibé,Ousmane Dembélé,4,54,1,"[68.0, 80.0]","[80.0, 80.0]",12.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Djibril Sidibé,4,56,1,"[76.0, 79.0]","[66.0, 79.0]",10.0,3.1415927,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Antoine Griezmann,4,56,1,"[67.0, 79.0]","[88.0, 79.0]",21.0,0.0,High Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Raphaël Varane,5,0,1,"[79.0, 79.0]","[57.0, 76.0]",22.203604,-3.006065,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Raphaël Varane,Lucas Hernández Pi,5,4,1,"[63.0, 74.0]","[90.0, 13.0]",66.70832,-1.1540941,High Pass,,,,True,,Incomplete,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,6,28,1,"[41.0, 79.0]","[58.0, 79.0]",17.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Djibril Sidibé,6,30,1,"[56.0, 80.0]","[42.0, 79.0]",14.035668,-3.070285,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Djibril Sidibé,Raphaël Varane,6,32,1,"[42.0, 78.0]","[38.0, 68.0]",10.770329,-1.9513026,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,6,34,1,"[40.0, 60.0]","[42.0, 27.0]",33.06055,-1.5102643,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Lucas Hernández Pi,6,38,1,"[48.0, 24.0]","[72.0, 2.0]",32.55764,-0.7419473,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,6,56,1,"[109.0, 2.0]","[108.0, 10.0]",8.062258,1.6951513,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Thomas Lemar,Lucas Hernández Pi,6,56,1,"[107.0, 8.0]","[108.0, 2.0]",6.0827627,-1.4056476,Low Pass,,,,,,,,,,From Throw In
7563,France,Lucas Hernández Pi,Presnel Kimpembe,7,29,1,"[53.0, 6.0]","[40.0, 4.0]",13.152946,-2.9889433,Low Pass,Recovery,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Steve Mandanda,7,32,1,"[37.0, 3.0]","[17.0, 27.0]",31.241,2.2655346,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steve Mandanda,Raphaël Varane,7,35,1,"[16.0, 31.0]","[31.0, 59.0]",31.764761,1.0789871,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,7,39,1,"[37.0, 64.0]","[46.0, 79.0]",17.492855,1.0303768,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Raphaël Varane,7,42,1,"[48.0, 79.0]","[41.0, 66.0]",14.764823,-2.0647378,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Ousmane Dembélé,7,46,1,"[44.0, 68.0]","[68.0, 70.0]",24.083189,0.08314123,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Antoine Griezmann,7,48,1,"[70.0, 71.0]","[107.0, 71.0]",37.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Olivier Giroud,7,51,1,"[108.0, 69.0]","[114.0, 51.0]",18.973665,-1.2490457,Ground Pass,,,,,,Incomplete,,,True,Regular Play
7563,France,N''Golo Kanté,Olivier Giroud,8,1,1,"[91.0, 75.0]","[113.0, 39.0]",42.190044,-1.022247,High Pass,,True,,,,Incomplete,,,,Regular Play
7563,France,Lucas Hernández Pi,Olivier Giroud,8,40,1,"[38.0, 2.0]","[55.0, 16.0]",22.022715,0.6889244,High Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Olivier Giroud,Thomas Lemar,8,41,1,"[54.0, 15.0]","[57.0, 7.0]",8.5440035,-1.2120256,Low Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Lucas Hernández Pi,Presnel Kimpembe,9,1,1,"[38.0, 2.0]","[24.0, 6.0]",14.56022,2.863293,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,9,5,1,"[24.0, 13.0]","[35.0, 26.0]",17.029387,0.8685394,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,9,8,1,"[36.0, 24.0]","[36.0, 19.0]",5.0,-1.5707964,Ground Pass,,,,,,,,,,From Throw In
7563,France,Presnel Kimpembe,Raphaël Varane,9,12,1,"[42.0, 23.0]","[35.0, 54.0]",31.780497,1.7928783,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Ousmane Dembélé,9,15,1,"[37.0, 60.0]","[68.0, 79.0]",36.359318,0.5498532,Ground Pass,,,,,,,,,,From Throw In
7563,France,Ousmane Dembélé,Lucas Hernández Pi,9,20,1,"[66.0, 61.0]","[70.0, 4.0]",57.14018,-1.5007358,High Pass,,,,True,,,,,,From Throw In
7563,France,Steve Mandanda,Olivier Giroud,10,29,1,"[13.0, 21.0]","[70.0, 7.0]",58.694122,-0.24084646,High Pass,Free Kick,,,,,Unknown,,,,From Free Kick
7563,France,Thomas Lemar,Presnel Kimpembe,10,41,1,"[70.0, 4.0]","[53.0, 13.0]",19.235384,2.6546934,Ground Pass,Free Kick,,,,,,,,,From Free Kick
7563,France,Presnel Kimpembe,Raphaël Varane,10,43,1,"[53.0, 14.0]","[50.0, 50.0]",36.124783,1.6539376,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Raphaël Varane,Djibril Sidibé,10,47,1,"[50.0, 51.0]","[58.0, 77.0]",27.202942,1.2722974,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Djibril Sidibé,Olivier Giroud,10,49,1,"[59.0, 78.0]","[120.0, 71.0]",61.400326,-0.114254326,High Pass,,,,,,Out,,,,From Free Kick
7563,France,Djibril Sidibé,Antoine Griezmann,11,26,1,"[67.0, 77.0]","[82.0, 67.0]",18.027756,-0.5880026,Ground Pass,Interception,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Steve Mandanda,11,32,1,"[36.0, 67.0]","[7.0, 43.0]",37.64306,-2.4502556,Ground Pass,Recovery,,,,,,,,,Regular Play
7563,France,Steve Mandanda,Olivier Giroud,11,37,1,"[11.0, 43.0]","[69.0, 56.0]",59.439045,0.22049376,High Pass,,,,,,,,,True,Regular Play
7563,France,Steve Mandanda,N''Golo Kanté,12,3,1,"[15.0, 55.0]","[35.0, 58.0]",20.22375,0.14888994,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,12,7,1,"[41.0, 59.0]","[49.0, 79.0]",21.540659,1.19029,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,12,10,1,"[50.0, 79.0]","[48.0, 66.0]",13.152946,-1.7234457,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Thomas Lemar,12,14,1,"[54.0, 54.0]","[64.0, 50.0]",10.770329,-0.38050637,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,N''Golo Kanté,12,14,1,"[64.0, 50.0]","[55.0, 54.0]",9.848858,2.7233684,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,12,16,1,"[55.0, 57.0]","[57.0, 78.0]",21.095022,1.4758446,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Djibril Sidibé,Raphaël Varane,12,19,1,"[55.0, 78.0]","[38.0, 59.0]",25.495098,-2.300696,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,12,21,1,"[38.0, 58.0]","[43.0, 27.0]",31.400637,-1.4108832,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Lucas Hernández Pi,12,25,1,"[55.0, 24.0]","[79.0, 3.0]",31.890438,-0.71883,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Antoine Griezmann,12,29,1,"[88.0, 5.0]","[89.0, 15.0]",10.049875,1.4711276,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,12,31,1,"[88.0, 14.0]","[76.0, 14.0]",12.0,3.1415927,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,12,32,1,"[76.0, 9.0]","[83.0, 7.0]",7.28011,-0.27829966,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,12,33,1,"[83.0, 7.0]","[73.0, 7.0]",10.0,3.1415927,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,12,34,1,"[74.0, 6.0]","[83.0, 3.0]",9.486833,-0.32175055,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Lucas Hernández Pi,12,36,1,"[86.0, 1.0]","[105.0, 13.0]",22.472204,0.5633163,High Pass,,,,,,Incomplete,,,True,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,12,47,1,"[100.0, 1.0]","[99.0, 12.0]",11.045361,1.6614562,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Thomas Lemar,Lucas Hernández Pi,12,48,1,"[99.0, 10.0]","[100.0, 2.0]",8.062258,-1.4464413,Low Pass,,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,12,52,1,"[95.0, 10.0]","[86.0, 3.0]",11.401754,-2.4805496,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,12,54,1,"[83.0, 5.0]","[85.0, 14.0]",9.219544,1.3521274,Ground Pass,,,,,,,,,,From Throw In
7563,France,Thomas Lemar,Raphaël Varane,12,57,1,"[79.0, 21.0]","[68.0, 44.0]",25.495098,2.016902,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,12,59,1,"[67.0, 44.0]","[76.0, 77.0]",34.20526,1.3045443,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Ousmane Dembélé,13,2,1,"[79.0, 78.0]","[90.0, 79.0]",11.045361,0.09065989,Ground Pass,,,,,,,,,,From Throw In
7563,France,Ousmane Dembélé,Djibril Sidibé,13,6,1,"[88.0, 79.0]","[79.0, 77.0]",9.219544,-2.9229238,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Djibril Sidibé,Ousmane Dembélé,13,10,1,"[81.0, 78.0]","[83.0, 80.0]",2.828427,0.7853982,Ground Pass,,,,,,,,,True,From Throw In
7563,France,N''Golo Kanté,Thomas Lemar,13,12,1,"[73.0, 76.0]","[80.0, 65.0]",13.038404,-1.0040671,Ground Pass,Recovery,,,,,Incomplete,,,True,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,13,21,1,"[66.0, 79.0]","[66.0, 77.0]",2.0,-1.5707964,Ground Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Raphaël Varane,Presnel Kimpembe,13,32,1,"[42.0, 66.0]","[45.0, 44.0]",22.203604,-1.4352686,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,13,35,1,"[48.0, 37.0]","[58.0, 26.0]",14.866069,-0.8329813,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,13,37,1,"[64.0, 24.0]","[85.0, 3.0]",29.698484,-0.7853982,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Steven N''Kemboanza Mike Christopher Nzonzi,13,42,1,"[87.0, 4.0]","[81.0, 6.0]",6.3245554,2.819842,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,13,44,1,"[79.0, 6.0]","[81.0, 19.0]",13.152946,1.418147,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Raphaël Varane,13,49,1,"[70.0, 31.0]","[63.0, 51.0]",21.189621,1.9074712,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,13,54,1,"[83.0, 68.0]","[94.0, 79.0]",15.556349,0.7853982,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Thomas Lemar,13,59,1,"[92.0, 67.0]","[95.0, 61.0]",6.708204,-1.1071488,Ground Pass,,,,,,Incomplete,,,True,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,14,4,1,"[83.0, 70.0]","[91.0, 79.0]",12.0415945,0.844154,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,14,6,1,"[91.0, 78.0]","[91.0, 70.0]",8.0,-1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Raphaël Varane,14,7,1,"[91.0, 74.0]","[83.0, 76.0]",8.246211,2.896614,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Antoine Griezmann,14,8,1,"[82.0, 76.0]","[86.0, 69.0]",8.062258,-1.0516502,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,14,10,1,"[85.0, 69.0]","[90.0, 60.0]",10.29563,-1.0636978,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,Steven N''Kemboanza Mike Christopher Nzonzi,14,11,1,"[90.0, 58.0]","[78.0, 53.0]",13.0,-2.7468016,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,14,14,1,"[81.0, 51.0]","[107.0, 9.0]",49.396355,-1.0164888,High Pass,,,,True,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Olivier Giroud,14,19,1,"[107.0, 9.0]","[107.0, 28.0]",19.0,1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Olivier Giroud,Lucas Hernández Pi,14,20,1,"[107.0, 27.0]","[109.0, 21.0]",6.3245554,-1.2490457,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Lucas Hernández Pi,Olivier Giroud,14,21,1,"[109.0, 23.0]","[106.0, 27.0]",5.0,2.2142975,Ground Pass,,,,,,,True,ecc9f8aa-c409-491d-848b-838822be1e20,,Regular Play
7563,France,Thomas Lemar,Raphaël Varane,15,30,1,"[120.0, 2.0]","[112.0, 40.0]",38.832977,1.7782925,High Pass,Corner,,,,,,True,2fbd2058-3963-48c2-91ce-15aea79fc5e4,,From Corner
7563,France,Raphaël Varane,Djibril Sidibé,16,19,1,"[20.0, 70.0]","[28.0, 80.0]",12.806249,0.8960554,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Olivier Giroud,16,22,1,"[30.0, 79.0]","[48.0, 71.0]",19.697716,-0.41822433,Ground Pass,,,,,,,,,,Regular Play
7563,France,Olivier Giroud,Raphaël Varane,16,23,1,"[48.0, 71.0]","[23.0, 65.0]",25.70992,-2.9060476,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,16,28,1,"[28.0, 62.0]","[48.0, 79.0]",26.24881,0.70449406,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,16,31,1,"[55.0, 79.0]","[69.0, 79.0]",14.0,0.0,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,16,36,1,"[57.0, 79.0]","[54.0, 71.0]",8.5440035,-1.929567,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Lucas Hernández Pi,16,40,1,"[59.0, 54.0]","[74.0, 2.0]",54.120235,-1.2899586,High Pass,,,,True,,,,,True,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,16,46,1,"[86.0, 6.0]","[81.0, 8.0]",5.3851647,2.7610862,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Steven N''Kemboanza Mike Christopher Nzonzi,16,48,1,"[83.0, 9.0]","[75.0, 21.0]",14.422205,2.158799,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,16,51,1,"[83.0, 15.0]","[89.0, 3.0]",13.416408,-1.1071488,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,16,53,1,"[86.0, 3.0]","[64.0, 26.0]",31.827662,2.333976,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Presnel Kimpembe,Raphaël Varane,16,57,1,"[70.0, 33.0]","[64.0, 51.0]",18.973665,1.8925469,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Antoine Griezmann,17,1,1,"[71.0, 56.0]","[82.0, 50.0]",12.529964,-0.49934673,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,17,2,1,"[82.0, 52.0]","[67.0, 30.0]",26.627054,-2.1692152,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,Antoine Griezmann,17,5,1,"[70.0, 32.0]","[77.0, 38.0]",9.219544,0.7086263,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,17,7,1,"[72.0, 30.0]","[79.0, 22.0]",10.630146,-0.8519663,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Lucas Hernández Pi,17,10,1,"[87.0, 14.0]","[103.0, 3.0]",19.416489,-0.60228735,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,17,13,1,"[101.0, 3.0]","[88.0, 5.0]",13.152946,2.9889433,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Antoine Griezmann,17,15,1,"[89.0, 6.0]","[104.0, 14.0]",17.0,0.48995733,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,17,17,1,"[106.0, 13.0]","[95.0, 29.0]",19.416489,2.1730838,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Steve Mandanda,Djibril Sidibé,17,43,1,"[8.0, 39.0]","[46.0, 78.0]",54.451813,0.7983844,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,17,51,1,"[79.0, 79.0]","[89.0, 64.0]",18.027756,-0.98279375,Ground Pass,,,,,,,,,,Regular Play
