match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
7580,France,N''Golo Kanté,Lucas Hernández Pi,81,37,2,"[32.0, 32.0]","[53.0, 5.0]",34.20526,-0.90975314,Ground Pass,,,,,,,,,,Regular Play
7580,France,Lucas Hernández Pi,Corentin Tolisso,81,38,2,"[53.0, 5.0]","[56.0, 14.0]",9.486833,1.2490457,Ground Pass,,,,,,,,,,Regular Play
7580,France,Corentin Tolisso,Antoine Griezmann,81,40,2,"[64.0, 11.0]","[65.0, 25.0]",14.035668,1.4994888,Ground Pass,,,,,Incomplete,,,,,Regular Play
7580,France,Benjamin Pavard,Olivier Giroud,83,23,2,"[10.0, 77.0]","[55.0, 69.0]",45.705578,-0.17593962,High Pass,,,,,,,,,,Regular Play
7580,France,Olivier Giroud,Nabil Fekir,83,26,2,"[54.0, 69.0]","[53.0, 41.0]",28.01785,-1.6064954,High Pass,,,,,Incomplete,,,,,Regular Play
7580,France,Paul Pogba,Kylian Mbappé Lottin,84,36,2,"[48.0, 77.0]","[54.0, 74.0]",6.708204,-0.4636476,Low Pass,,,,,,,,,,Regular Play
7580,France,Kylian Mbappé Lottin,Paul Pogba,84,37,2,"[56.0, 73.0]","[48.0, 77.0]",8.944272,2.6779451,Low Pass,,,,,,,,,,Regular Play
7580,France,Paul Pogba,Nabil Fekir,84,38,2,"[48.0, 75.0]","[76.0, 76.0]",28.01785,0.035699114,Ground Pass,,,,,,,,,,Regular Play
7580,France,N''Golo Kanté,Olivier Giroud,85,8,2,"[46.0, 41.0]","[54.0, 36.0]",9.433981,-0.5585993,Low Pass,Interception,,,,,,,,,Regular Play
7580,France,Olivier Giroud,Corentin Tolisso,85,10,2,"[53.0, 36.0]","[39.0, 31.0]",14.866069,-2.7985687,Low Pass,,,,,,,,,,Regular Play
7580,France,Corentin Tolisso,Nabil Fekir,85,11,2,"[39.0, 32.0]","[93.0, 37.0]",54.230988,0.09232934,High Pass,,,,,Incomplete,,,,True,Regular Play
7580,France,Hugo Lloris,Paul Pogba,87,12,2,"[7.0, 43.0]","[71.0, 62.0]",66.760765,0.28858736,High Pass,Goal Kick,,,,Incomplete,,,,,From Goal Kick
7580,France,Corentin Tolisso,Paul Pogba,87,20,2,"[67.0, 58.0]","[68.0, 63.0]",5.0990195,1.3734008,High Pass,Recovery,,,,Incomplete,,,,,From Goal Kick
7580,France,Paul Pogba,Benjamin Pavard,87,25,2,"[59.0, 61.0]","[33.0, 71.0]",27.856777,2.7744188,High Pass,Interception,,,,,,,,,From Goal Kick
7580,France,Benjamin Pavard,Hugo Lloris,87,28,2,"[32.0, 71.0]","[9.0, 54.0]",28.600698,-2.5050845,Ground Pass,,,,,,,,,,From Goal Kick
7580,France,Hugo Lloris,Olivier Giroud,87,32,2,"[8.0, 46.0]","[73.0, 49.0]",65.06919,0.046121117,High Pass,,,,,Incomplete,,,,,From Goal Kick
7580,France,Nabil Fekir,Florian Thauvin,88,32,2,"[14.0, 71.0]","[23.0, 78.0]",11.401754,0.66104317,Ground Pass,,,,,,,,,,Regular Play
7580,France,Florian Thauvin,Benjamin Pavard,88,33,2,"[21.0, 78.0]","[7.0, 76.0]",14.142136,-2.9996955,Ground Pass,,,,,,,,,,Regular Play
7580,France,Benjamin Pavard,Nabil Fekir,88,34,2,"[8.0, 77.0]","[49.0, 73.0]",41.19466,-0.097253196,High Pass,,,,,Incomplete,,,,,Regular Play
7580,France,Paul Pogba,Olivier Giroud,88,39,2,"[36.0, 67.0]","[54.0, 56.0]",21.095022,-0.5485494,High Pass,Recovery,,,,Incomplete,,,,,Regular Play
7580,France,Hugo Lloris,Olivier Giroud,89,47,2,"[5.0, 12.0]","[69.0, 20.0]",64.49806,0.124354996,High Pass,Free Kick,,,,Unknown,,,,,From Free Kick
7580,France,Hugo Lloris,Nabil Fekir,91,1,2,"[15.0, 15.0]","[72.0, 25.0]",57.870544,0.1736712,High Pass,Free Kick,,,,,,,,,From Free Kick
7580,France,Nabil Fekir,,91,4,2,"[73.0, 26.0]","[110.0, 17.0]",38.078865,-0.23860933,High Pass,,,,,Incomplete,,,,,From Free Kick
7580,France,Corentin Tolisso,Nabil Fekir,91,13,2,"[68.0, 25.0]","[82.0, 27.0]",14.142136,0.14189705,High Pass,Recovery,,,,Incomplete,,,,,From Free Kick
7580,France,Nabil Fekir,,91,15,2,"[79.0, 26.0]","[77.0, 27.0]",2.236068,2.6779451,Low Pass,Interception,,,,Incomplete,,,,,From Free Kick
7580,France,Hugo Lloris,Paul Pogba,92,29,2,"[8.0, 42.0]","[63.0, 44.0]",55.03635,0.03634762,High Pass,,,,,Incomplete,,,,True,Regular Play
7580,France,Corentin Tolisso,Paul Pogba,92,33,2,"[47.0, 41.0]","[56.0, 45.0]",9.848858,0.41822433,High Pass,Recovery,,,,,,,,,Regular Play
7580,France,Paul Pogba,Nabil Fekir,92,35,2,"[59.0, 43.0]","[63.0, 44.0]",4.1231055,0.24497867,High Pass,,,,,Incomplete,,,,True,Regular Play
7580,France,Samuel Yves Umtiti,Olivier Giroud,94,12,2,"[67.0, 27.0]","[109.0, 21.0]",42.426407,-0.14189705,High Pass,Free Kick,,,,,,,,,From Free Kick
