match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3942752,Spain,Álvaro Borja Morata Martín,Daniel Olmo Carvajal,0,16,1,"[69.3, 12.4]","[64.0, 11.1]",5.4571056,-2.9010584,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Rodrigo Hernández Cascante,0,17,1,"[64.2, 12.0]","[64.3, 31.0]",19.000263,1.5655332,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Jesús Navas González,Daniel Olmo Carvajal,0,50,1,"[68.7, 80.0]","[76.7, 69.5]",13.200378,-0.9197196,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Daniel Olmo Carvajal,Jesús Navas González,0,51,1,"[75.9, 69.7]","[70.9, 77.7]",9.433981,2.1293957,Low Pass,,,,,,,,,,,From Throw In
3942752,Spain,Jesús Navas González,Aymeric Laporte,0,53,1,"[70.9, 77.7]","[37.3, 38.8]",51.402042,-2.2832208,High Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Nicholas Williams Arthuer,1,5,1,"[70.1, 12.4]","[81.7, 17.4]",12.631706,0.4069708,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,1,6,1,"[81.7, 17.4]","[88.2, 2.5]",16.256075,-1.1594425,Low Pass,,,,,,,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,1,27,1,"[66.1, 0.1]","[42.0, 8.8]",25.622255,2.7951558,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,1,34,1,"[52.9, 12.2]","[44.0, 37.5]",26.819769,1.9090548,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,1,44,1,"[51.7, 49.9]","[49.8, 20.0]",29.960306,-1.6342561,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Lamine Yamal Nasraoui Ebana,1,48,1,"[55.7, 16.1]","[103.4, 72.2]",73.63763,0.86614704,High Pass,,,,,True,,,,,,From Throw In
3942752,Spain,Lamine Yamal Nasraoui Ebana,Jesús Navas González,1,55,1,"[107.9, 72.8]","[101.2, 73.1]",6.706713,3.0968463,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Jesús Navas González,Lamine Yamal Nasraoui Ebana,1,59,1,"[106.8, 71.7]","[99.7, 73.5]",7.324616,2.8933027,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Lamine Yamal Nasraoui Ebana,Nicholas Williams Arthuer,2,4,1,"[88.1, 54.5]","[92.8, 7.2]",47.532936,-1.4717557,Ground Pass,,,,,True,,,,,,From Throw In
3942752,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,2,9,1,"[97.6, 3.8]","[112.9, 16.6]",19.948183,0.6966638,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,2,12,1,"[113.7, 19.4]","[120.0, 53.3]",34.48043,1.3870518,High Pass,,,True,,,Out,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Álvaro Borja Morata Martín,3,41,1,"[52.5, 11.1]","[81.4, 4.2]",29.712288,-0.23436682,High Pass,Recovery,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Fabián Ruiz Peña,3,51,1,"[66.8, 5.2]","[71.8, 8.5]",5.990826,0.583373,Low Pass,Interception,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,José Ignacio Fernández Iglesias,3,54,1,"[68.9, 16.3]","[51.7, 24.1]",18.885973,2.7158415,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,3,56,1,"[51.7, 24.1]","[52.3, 9.1]",15.011995,-1.5308176,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Nicholas Williams Arthuer,3,59,1,"[55.4, 7.8]","[83.7, 1.0]",29.105497,-0.23581225,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,4,2,1,"[81.1, 2.8]","[68.6, 2.8]",12.5,3.1415927,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,4,4,1,"[68.6, 2.8]","[54.8, 8.9]",15.088075,2.725387,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,4,7,1,"[56.5, 13.5]","[52.3, 39.5]",26.337046,1.7309513,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,4,13,1,"[75.7, 41.6]","[64.7, 38.3]",11.484337,-2.8501358,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,4,15,1,"[65.6, 39.2]","[65.0, 12.8]",26.406816,-1.5935197,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,4,20,1,"[65.0, 12.8]","[54.3, 21.3]",13.665284,2.4702802,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,4,25,1,"[62.9, 22.8]","[55.0, 39.2]",18.203571,2.019703,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,4,26,1,"[55.0, 39.2]","[61.1, 22.7]",17.591475,-1.216683,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Daniel Olmo Carvajal,4,29,1,"[63.1, 22.7]","[78.4, 28.8]",16.471188,0.37937897,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Nicholas Williams Arthuer,4,32,1,"[78.1, 23.1]","[91.1, 10.8]",17.896648,-0.7577372,Low Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,4,34,1,"[90.9, 10.5]","[96.8, 3.0]",9.542537,-0.9042385,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,4,36,1,"[98.9, 3.0]","[81.8, 6.3]",17.41551,2.9509537,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Daniel Olmo Carvajal,4,39,1,"[89.2, 11.7]","[97.6, 21.3]",12.756175,0.8519663,Ground Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Lamine Yamal Nasraoui Ebana,4,43,1,"[112.0, 8.8]","[113.1, 58.5]",49.71217,1.5486672,High Pass,,,True,,True,,,,,,Regular Play
3942752,Spain,Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,4,48,1,"[111.1, 58.5]","[115.4, 35.9]",23.005434,-1.3827782,High Pass,,,True,,,,True,,e0519573-3f59-4ccb-a5c0-49988c77ff67,,Regular Play
3942752,Spain,Aymeric Laporte,Fabián Ruiz Peña,5,20,1,"[53.7, 22.8]","[72.0, 26.4]",18.650738,0.194241,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
3942752,Spain,Marc Cucurella Saseta,Rodrigo Hernández Cascante,5,56,1,"[19.3, 8.3]","[29.0, 13.8]",11.1507845,0.51580906,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,6,1,1,"[45.1, 17.7]","[43.9, 1.9]",15.845504,-1.6466001,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,6,4,1,"[50.4, 3.9]","[45.9, 12.0]",9.2660675,2.077895,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Nicholas Williams Arthuer,6,5,1,"[42.2, 10.8]","[64.8, 2.5]",24.075922,-0.35196474,Low Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Daniel Olmo Carvajal,6,9,1,"[73.4, 3.6]","[81.1, 23.8]",21.617817,1.2066115,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,6,10,1,"[81.1, 23.8]","[100.7, 17.7]",20.527298,-0.3017224,Ground Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,9,38,1,"[60.0, 40.0]","[48.0, 36.9]",12.39395,-2.8887863,Ground Pass,Kick Off,,,,,,,,,,From Kick Off
3942752,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,9,40,1,"[51.8, 38.9]","[52.3, 21.3]",17.607101,-1.5423949,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Fabián Ruiz Peña,José Ignacio Fernández Iglesias,9,42,1,"[51.2, 22.8]","[44.0, 49.4]",27.557213,1.8351388,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,9,47,1,"[47.6, 52.5]","[46.4, 22.0]",30.523598,-1.6101203,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,9,52,1,"[55.6, 24.9]","[54.5, 47.4]",22.526873,1.6196463,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,9,54,1,"[55.6, 46.3]","[55.6, 16.6]",29.7,-1.5707964,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,9,56,1,"[55.7, 16.6]","[72.5, 3.0]",21.614809,-0.68052125,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,9,59,1,"[73.1, 2.5]","[57.5, 6.3]",16.056152,2.9026563,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,10,3,1,"[63.4, 8.5]","[57.5, 39.2]",31.261797,1.7606637,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,José Ignacio Fernández Iglesias,Daniel Olmo Carvajal,10,7,1,"[60.7, 44.9]","[71.5, 52.2]",13.03572,0.5943855,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Daniel Olmo Carvajal,Jesús Navas González,10,10,1,"[67.3, 53.8]","[83.1, 74.4]",25.96151,0.9165098,Ground Pass,,,,,,,,,,,From Kick Off
3942752,Spain,Jesús Navas González,Nicholas Williams Arthuer,10,13,1,"[88.2, 71.6]","[100.6, 22.0]",51.12651,-1.3258177,High Pass,,,,,True,Incomplete,,,,True,From Kick Off
3942752,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,10,24,1,"[94.3, 10.0]","[79.8, 6.9]",14.827677,-2.9309704,Low Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,10,26,1,"[74.0, 7.5]","[62.6, 10.2]",11.715375,2.9090357,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,10,33,1,"[69.2, 12.4]","[72.2, 5.5]",7.5239615,-1.160669,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,10,34,1,"[72.2, 5.5]","[68.9, 11.1]",6.5,2.1033003,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,10,36,1,"[67.9, 11.6]","[63.1, 38.1]",26.93121,1.7499856,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Fabián Ruiz Peña,10,39,1,"[64.3, 39.9]","[77.3, 39.1]",13.024592,-0.061460957,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,10,41,1,"[81.4, 41.0]","[94.0, 67.2]",29.072323,1.1225321,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,10,46,1,"[98.1, 74.2]","[106.8, 51.9]",23.937,-1.1988235,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,10,47,1,"[106.8, 51.9]","[108.7, 41.6]",10.473777,-1.3883809,Ground Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,10,50,1,"[114.7, 56.0]","[112.0, 43.0]",13.277425,-1.7755773,Ground Pass,,,True,True,,Incomplete,,,,True,Regular Play
3942752,Spain,Jesús Navas González,Fabián Ruiz Peña,10,53,1,"[95.0, 59.2]","[95.0, 48.3]",10.9,-1.5707964,Low Pass,Interception,,,,,,,,,True,Regular Play
3942752,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,10,55,1,"[94.7, 47.4]","[100.9, 36.6]",12.453112,-1.0496582,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,10,56,1,"[100.7, 36.6]","[104.8, 46.6]",10.807867,1.181699,Ground Pass,,,,,,Incomplete,,,,True,Regular Play
3942752,Spain,Aymeric Laporte,Unai Simón Mendibil,11,0,1,"[73.4, 34.5]","[30.7, 39.2]",42.957886,3.0319638,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Unai Simón Mendibil,José Ignacio Fernández Iglesias,11,4,1,"[33.2, 40.8]","[49.0, 50.3]",18.436106,0.5413497,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,11,7,1,"[49.0, 50.3]","[64.2, 52.5]",15.358385,0.14373867,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Lamine Yamal Nasraoui Ebana,11,11,1,"[74.2, 52.8]","[92.2, 73.6]",27.50709,0.8574382,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,11,17,1,"[93.6, 57.4]","[87.8, 46.9]",11.995416,-2.0754657,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Fabián Ruiz Peña,11,18,1,"[88.1, 47.4]","[88.2, 28.6]",18.800266,-1.5654773,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,11,19,1,"[88.4, 28.6]","[98.9, 24.7]",11.200892,-0.35563588,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,11,20,1,"[99.5, 23.8]","[100.0, 7.7]",16.107761,-1.5397505,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,11,27,1,"[85.7, 14.4]","[70.1, 21.4]",17.098537,2.7198055,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,11,32,1,"[76.5, 24.9]","[79.8, 6.4]",18.792019,-1.3942746,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,11,34,1,"[79.8, 6.4]","[94.2, 3.8]",14.63284,-0.17863101,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,11,37,1,"[99.5, 3.8]","[88.4, 11.0]",13.230646,2.566168,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Daniel Olmo Carvajal,11,40,1,"[89.8, 14.1]","[92.8, 23.9]",10.248902,1.2737321,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Daniel Olmo Carvajal,Aymeric Laporte,11,41,1,"[92.8, 23.9]","[78.1, 11.7]",19.103142,-2.4488652,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Nicholas Williams Arthuer,11,43,1,"[78.1, 11.7]","[98.2, 2.8]",21.982265,-0.41683865,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,11,46,1,"[104.2, 3.3]","[110.7, 23.8]",21.505814,1.2637506,High Pass,,,,,,,,,,,Regular Play
3942752,Spain,Fabián Ruiz Peña,Álvaro Borja Morata Martín,11,48,1,"[110.7, 23.8]","[112.9, 36.0]",12.396773,1.3923858,High Pass,,,True,,,Incomplete,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Unai Simón Mendibil,12,5,1,"[52.5, 33.8]","[12.0, 27.7]",40.956806,-2.992099,Ground Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,Unai Simón Mendibil,José Ignacio Fernández Iglesias,12,11,1,"[13.9, 33.6]","[31.4, 56.0]",28.425516,0.9075933,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,12,14,1,"[32.9, 57.8]","[47.3, 57.4]",14.405555,-0.027770637,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,12,17,1,"[52.9, 55.3]","[51.5, 21.6]",33.72907,-1.6123155,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,12,24,1,"[66.4, 12.8]","[94.0, 4.5]",28.821,-0.29212147,High Pass,,,,,,,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,12,27,1,"[98.1, 3.6]","[100.3, 11.6]",8.296988,1.3024302,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,12,29,1,"[98.9, 10.0]","[89.5, 0.1]",13.65174,-2.3302937,Ground Pass,,,,,,Out,,,,,Regular Play
3942752,Spain,Marc Cucurella Saseta,Álvaro Borja Morata Martín,16,22,1,"[21.8, 0.1]","[38.7, 1.9]",16.995588,0.106108844,High Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,16,24,1,"[38.6, 1.7]","[31.5, 17.5]",17.32195,1.9931238,High Pass,,,,,,Incomplete,,,,True,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Nicholas Williams Arthuer,16,27,1,"[22.5, 28.3]","[45.9, 7.7]",31.17563,-0.7218475,High Pass,Recovery,,,,,Incomplete,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Daniel Olmo Carvajal,16,30,1,"[26.4, 11.0]","[40.7, 35.5]",28.367939,1.0424682,High Pass,Recovery,,,,,,,,,,From Throw In
3942752,Spain,Daniel Olmo Carvajal,Jesús Navas González,16,33,1,"[40.7, 35.5]","[31.1, 50.6]",17.893295,2.137097,Low Pass,,,,,,,,,,True,From Throw In
3942752,Spain,Jesús Navas González,Daniel Olmo Carvajal,16,39,1,"[32.0, 76.3]","[81.1, 69.5]",49.568638,-0.13761748,High Pass,,,,,,Incomplete,,,,,From Throw In
3942752,Spain,Jesús Navas González,José Ignacio Fernández Iglesias,17,6,1,"[42.5, 80.0]","[28.2, 65.2]",20.579845,-2.339014,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,17,9,1,"[25.1, 60.5]","[29.7, 23.8]",36.98716,-1.446106,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,17,15,1,"[41.5, 19.2]","[45.3, 48.1]",29.148756,1.4400585,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,17,22,1,"[48.7, 50.2]","[45.1, 19.2]",31.208332,-1.6864074,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,17,32,1,"[66.7, 10.0]","[76.1, 1.3]",12.808201,-0.7467434,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,17,34,1,"[76.4, 3.1]","[59.2, 4.4]",17.249058,3.0661547,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,17,39,1,"[62.9, 5.8]","[70.7, 2.5]",8.469357,-0.40024066,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,17,40,1,"[70.7, 2.5]","[62.6, 10.0]",11.0390215,2.394637,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,17,42,1,"[64.2, 12.0]","[64.0, 39.9]",27.900717,1.5779647,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,José Ignacio Fernández Iglesias,Lamine Yamal Nasraoui Ebana,17,47,1,"[69.3, 52.0]","[77.9, 56.6]",9.752948,0.4911636,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,17,48,1,"[77.9, 56.4]","[76.1, 43.5]",13.024976,-1.709436,Ground Pass,,,,,,,,,,,From Throw In
3942752,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,17,50,1,"[74.2, 44.4]","[101.5, 3.8]",48.924942,-0.9788255,High Pass,,,,,True,,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,17,53,1,"[102.0, 4.9]","[104.2, 19.2]",14.468241,1.418147,High Pass,,,,,,Incomplete,,,,,From Throw In
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,18,55,1,"[25.4, 0.1]","[9.5, 6.4]",17.10263,2.7643435,Low Pass,Throw-in,,,,,,,,,,From Throw In
3942752,Spain,Aymeric Laporte,Marc Cucurella Saseta,18,56,1,"[9.3, 6.3]","[20.3, 1.6]",11.962023,-0.40379408,Ground Pass,,,,,,,,,,True,From Throw In
3942752,Spain,Marc Cucurella Saseta,Aymeric Laporte,18,58,1,"[19.2, 2.2]","[7.8, 0.1]",11.591807,-2.9594243,Ground Pass,,,,,,Out,,,,True,From Throw In
3942752,Spain,Unai Simón Mendibil,José Ignacio Fernández Iglesias,19,40,1,"[6.0, 42.2]","[17.8, 52.5]",15.663013,0.7176288,Ground Pass,Goal Kick,,,,,,,,,,From Goal Kick
3942752,Spain,José Ignacio Fernández Iglesias,Aymeric Laporte,19,46,1,"[31.7, 52.0]","[30.7, 22.7]",29.31706,-1.6049128,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,19,49,1,"[32.2, 23.9]","[40.7, 44.1]",21.91552,1.1724952,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,19,53,1,"[47.8, 52.5]","[54.8, 31.1]",22.515772,-1.2546637,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,19,57,1,"[62.9, 21.6]","[74.7, 4.2]",21.023796,-0.9748783,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Marc Cucurella Saseta,Rodrigo Hernández Cascante,19,59,1,"[75.4, 4.4]","[60.7, 6.1]",14.797973,3.0264578,Ground Pass,,,,,,,,,,True,From Goal Kick
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,20,1,1,"[56.2, 6.6]","[46.7, 24.7]",20.441624,2.054135,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Aymeric Laporte,José Ignacio Fernández Iglesias,20,6,1,"[45.3, 35.6]","[51.5, 48.9]",14.674127,1.1345809,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,José Ignacio Fernández Iglesias,Daniel Olmo Carvajal,20,8,1,"[54.5, 49.2]","[80.0, 40.8]",26.847904,-0.318217,Ground Pass,,,,,,,,,,,From Goal Kick
3942752,Spain,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,20,10,1,"[85.3, 34.5]","[91.5, 43.6]",11.011357,0.9727185,Ground Pass,,,,,,Incomplete,,,,True,From Goal Kick
3942752,Spain,Fabián Ruiz Peña,José Ignacio Fernández Iglesias,21,44,1,"[40.9, 13.6]","[35.0, 39.5]",26.563509,1.7947735,Ground Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,21,49,1,"[38.9, 42.8]","[53.9, 43.0]",15.001333,0.013332543,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,21,51,1,"[57.0, 43.6]","[47.0, 23.5]",22.450167,-2.0324519,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Aymeric Laporte,Nicholas Williams Arthuer,21,59,1,"[68.1, 16.6]","[80.6, 13.0]",13.008075,-0.2804116,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,22,0,1,"[81.4, 16.9]","[90.3, 22.8]",10.678015,0.58540523,Ground Pass,,,,,,,,,,True,Regular Play
3942752,Spain,Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,22,1,1,"[92.2, 22.8]","[77.8, 27.7]",15.210852,2.813605,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Rodrigo Hernández Cascante,Lamine Yamal Nasraoui Ebana,22,3,1,"[74.0, 31.3]","[90.9, 64.5]",37.25386,1.0999459,Low Pass,,,,,,,,,,,Regular Play
3942752,Spain,Lamine Yamal Nasraoui Ebana,Jesús Navas González,22,7,1,"[96.1, 67.8]","[116.2, 64.9]",20.308126,-0.1432898,Ground Pass,,,,,,,,,,,Regular Play
3942752,Spain,Jesús Navas González,Álvaro Borja Morata Martín,22,9,1,"[116.8, 64.9]","[117.2, 61.9]",3.026549,-1.4382448,Ground Pass,,,,,,Incomplete,,,,True,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Aymeric Laporte,22,39,1,"[120.0, 80.0]","[107.9, 41.6]",40.261272,-1.8760519,High Pass,Corner,Outswinging,,,,Incomplete,,,,,From Corner
3942752,Spain,Daniel Olmo Carvajal,Fabián Ruiz Peña,22,44,1,"[97.5, 9.1]","[88.9, 12.7]",9.32309,2.7451513,Ground Pass,Recovery,,,,,,,,,,From Corner
3942752,Spain,Fabián Ruiz Peña,José Ignacio Fernández Iglesias,22,46,1,"[88.9, 12.7]","[120.0, 46.7]",46.078304,0.8299156,High Pass,,,True,,,Out,,,,,From Corner
3942752,Spain,Rodrigo Hernández Cascante,Nicholas Williams Arthuer,23,12,1,"[97.9, 31.9]","[84.7, 32.0]",13.200378,3.134017,Low Pass,Recovery,,,,,,,,,,Regular Play
3942752,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,23,16,1,"[88.6, 36.6]","[105.1, 45.3]",18.65315,0.485227,Ground Pass,,,,,,Incomplete,,,,,Regular Play
3942752,Spain,Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,23,19,1,"[90.1, 47.0]","[109.3, 33.1]",23.703375,-0.62662506,High Pass,,,,,,Incomplete,,,,True,Regular Play
