match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_through_ball,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern,source_file,pass_deflected
3930179,Spain,Alejandro Grimaldo García,Mikel Merino Zazón,84,12,2,"[57.6, 3.5]","[59.2, 7.4]",4.215448,1.1814796,Ground Pass,,,,,,,,,,,,From Goal Kick,AlbaniaES.csv,
3930179,Spain,Mikel Merino Zazón,Robin Aime Robert Le Normand,84,14,2,"[51.7, 5.2]","[36.0, 14.5]",18.24774,2.6068122,Ground Pass,,,,,,,,,,,True,From Goal Kick,AlbaniaES.csv,
3930179,Spain,Robin Aime Robert Le Normand,Daniel Vivian Moreno,84,17,2,"[35.5, 23.4]","[39.6, 51.8]",28.694424,1.4274207,Ground Pass,,,,,,,,,,,,From Goal Kick,AlbaniaES.csv,
3930179,Spain,Daniel Vivian Moreno,Martín Zubimendi Ibáñez,84,19,2,"[40.2, 54.1]","[53.7, 42.2]",17.99611,-0.7224892,Ground Pass,,,,,,,,,,,,From Goal Kick,AlbaniaES.csv,
3930179,Spain,Martín Zubimendi Ibáñez,Alejandro Baena Rodríguez,84,21,2,"[54.7, 42.2]","[70.4, 30.1]",19.821705,-0.6566184,Ground Pass,,,,,,,,,,,,From Goal Kick,AlbaniaES.csv,
3930179,Spain,David Raya Martin,Robin Aime Robert Le Normand,84,33,2,"[24.5, 17.4]","[33.0, 15.9]",8.631338,-0.1746722,Ground Pass,Recovery,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Robin Aime Robert Le Normand,Daniel Vivian Moreno,84,42,2,"[40.7, 30.1]","[40.7, 53.5]",23.4,1.5707964,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Daniel Vivian Moreno,Alejandro Baena Rodríguez,84,45,2,"[43.5, 53.5]","[56.7, 33.4]",24.04683,-0.989714,Ground Pass,,,,,,,Incomplete,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Fermin Lopez Marin,Alejandro Baena Rodríguez,84,58,2,"[33.9, 22.8]","[27.8, 9.6]",14.541321,-2.0036845,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Baena Rodríguez,Mikel Merino Zazón,84,59,2,"[27.8, 9.6]","[28.3, 16.2]",6.618912,1.4951832,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Mikel Merino Zazón,Alejandro Baena Rodríguez,85,1,2,"[28.9, 14.8]","[24.2, 10.4]",6.4381676,-2.3891497,Ground Pass,,,,,,,,,,,True,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Baena Rodríguez,Martín Zubimendi Ibáñez,85,3,2,"[21.8, 12.9]","[33.9, 21.2]",14.673104,0.6012343,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Martín Zubimendi Ibáñez,Alejandro Grimaldo García,85,8,2,"[29.8, 15.4]","[28.6, 2.4]",13.055267,-1.6628432,Ground Pass,,,,,,,,,,,True,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Grimaldo García,Martín Zubimendi Ibáñez,85,9,2,"[28.6, 2.4]","[48.5, 1.4]",19.92511,-0.050209023,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Grimaldo García,Robin Aime Robert Le Normand,85,32,2,"[53.7, 0.1]","[30.2, 4.9]",23.985205,2.9401088,Low Pass,Throw-in,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,Robin Aime Robert Le Normand,David Raya Martin,85,36,2,"[28.3, 5.8]","[15.6, 27.5]",25.14319,2.1003022,Ground Pass,,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,David Raya Martin,Fermin Lopez Marin,85,41,2,"[19.5, 36.6]","[40.5, 41.1]",21.476732,0.21109334,Ground Pass,,,,,,,,,,,True,From Throw In,AlbaniaES.csv,
3930179,Spain,Fermin Lopez Marin,Alejandro Baena Rodríguez,85,44,2,"[42.3, 41.3]","[61.4, 24.8]",25.240047,-0.7124939,Ground Pass,,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,Daniel Vivian Moreno,David Raya Martin,85,50,2,"[25.9, 33.9]","[15.0, 18.6]",18.785633,-2.1898081,Low Pass,Recovery,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,David Raya Martin,Jesús Navas González,86,4,2,"[15.9, 46.5]","[46.5, 75.2]",41.95295,0.7533687,High Pass,,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,David Raya Martin,,87,56,2,"[5.9, 37.2]","[72.7, 22.1]",68.4854,-0.22231163,High Pass,Goal Kick,,,,,,Unknown,,,,,From Goal Kick,AlbaniaES.csv,
3930179,Spain,Martín Zubimendi Ibáñez,Lamine Yamal Nasraoui Ebana,89,6,2,"[71.6, 20.1]","[99.7, 76.0]",62.565327,1.1050043,High Pass,Free Kick,,,,True,,,,,,,From Free Kick,AlbaniaES.csv,
3930179,Spain,Martín Zubimendi Ibáñez,,89,17,2,"[84.6, 69.5]","[86.7, 68.3]",2.4186773,-0.5191461,Low Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick,AlbaniaES.csv,
3930179,Spain,Jesús Navas González,Álvaro Borja Morata Martín,89,34,2,"[82.9, 80.0]","[87.0, 73.6]",7.600658,-1.0010399,Low Pass,Throw-in,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,Álvaro Borja Morata Martín,Jesús Navas González,89,36,2,"[87.3, 73.0]","[81.9, 76.9]",6.661081,2.5161076,Ground Pass,,,,,,,,,,,,From Throw In,AlbaniaES.csv,
3930179,Spain,Jesús Navas González,Lamine Yamal Nasraoui Ebana,89,37,2,"[82.2, 76.9]","[87.0, 77.5]",4.8373547,0.124354996,Ground Pass,,,,,,,,,,,True,From Throw In,AlbaniaES.csv,
3930179,Spain,Lamine Yamal Nasraoui Ebana,,89,37,2,"[87.9, 76.9]","[84.9, 72.8]",5.080354,-2.202487,Ground Pass,,,,,,,Incomplete,,,,True,From Throw In,AlbaniaES.csv,
3930179,Spain,David Raya Martin,Álvaro Borja Morata Martín,91,53,2,"[9.3, 40.2]","[83.4, 12.6]",79.0732,-0.35655043,High Pass,,,,,,,Incomplete,,,,,From Keeper,AlbaniaES.csv,
3930179,Spain,Alejandro Grimaldo García,Álvaro Borja Morata Martín,92,3,2,"[61.4, 6.5]","[75.7, 14.2]",16.241306,0.49394137,High Pass,Recovery,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Álvaro Borja Morata Martín,,92,5,2,"[75.7, 14.2]","[82.6, 37.5]",24.300205,1.282887,High Pass,,,,,,,Incomplete,,,,True,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Grimaldo García,Alejandro Baena Rodríguez,92,29,2,"[2.1, 12.1]","[15.0, 2.7]",15.961516,-0.6297175,High Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Baena Rodríguez,Fermin Lopez Marin,92,33,2,"[27.2, 4.1]","[31.3, 32.5]",28.694424,1.4274207,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Fermin Lopez Marin,Martín Zubimendi Ibáñez,92,35,2,"[31.3, 32.5]","[24.8, 28.6]",7.5802374,-2.6011732,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Martín Zubimendi Ibáñez,Álvaro Borja Morata Martín,92,36,2,"[24.8, 28.1]","[45.2, 14.2]",24.685421,-0.5981146,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Álvaro Borja Morata Martín,Fermin Lopez Marin,92,37,2,"[45.2, 14.2]","[50.3, 28.4]",15.088075,1.2259891,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Fermin Lopez Marin,Lamine Yamal Nasraoui Ebana,93,4,2,"[23.0, 52.1]","[24.8, 74.2]",22.173182,1.4895277,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,Alejandro Grimaldo García,Alejandro Baena Rodríguez,93,41,2,"[21.2, 29.8]","[29.5, 25.1]",9.538343,-0.51524496,Ground Pass,,,,,,,,,,,,Regular Play,AlbaniaES.csv,
3930179,Spain,David Raya Martin,,94,35,2,"[5.3, 36.4]","[69.4, 21.8]",65.74169,-0.22394855,High Pass,Goal Kick,,,,,,Unknown,,,,,From Goal Kick,AlbaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,,0,5,1,"[29.7, 49.4]","[38.3, 47.6]",8.786353,-0.20632389,Low Pass,Recovery,,,,,,Incomplete,,,,,From Kick Off,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Lamine Yamal Nasraoui Ebana,0,9,1,"[31.3, 40.0]","[50.0, 56.0]",24.61077,0.70774484,High Pass,Recovery,,,,,,Incomplete,,,,True,From Kick Off,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Aymeric Laporte,0,23,1,"[15.8, 37.6]","[16.3, 29.9]",7.7162166,-1.5059524,Ground Pass,,,,,,,,,,,,From Keeper,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Marc Cucurella Saseta,0,25,1,"[18.5, 26.9]","[29.7, 7.4]",22.487553,-1.049444,Ground Pass,,,,,,,,,,,,From Keeper,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,0,27,1,"[28.1, 5.9]","[49.7, 3.0]",21.793806,-0.13346118,Ground Pass,,,,,,,,,,,True,From Keeper,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,0,32,1,"[58.8, 14.3]","[78.3, 19.2]",20.106218,0.24618493,Ground Pass,,,,,,,,,,,,From Keeper,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,Nicholas Williams Arthuer,0,34,1,"[78.6, 19.4]","[75.2, 25.5]",6.983552,2.0792856,Ground Pass,,,,,,,Incomplete,,,,,From Keeper,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,0,45,1,"[71.5, 19.0]","[82.0, 15.1]",11.200892,-0.35563588,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,0,50,1,"[97.3, 13.3]","[108.6, 34.5]",24.023531,1.0810839,Ground Pass,,,True,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,Pedro González López,0,51,1,"[107.6, 34.5]","[101.5, 39.7]",8.01561,2.4356728,Ground Pass,,,,,,,,True,,8ea3599b-d424-4dd9-8e01-03bd28dc1d2c,True,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Marc Cucurella Saseta,2,27,1,"[63.4, 14.1]","[69.5, 6.7]",9.590099,-0.88139844,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Aymeric Laporte,2,29,1,"[69.5, 6.7]","[61.6, 13.5]",10.423532,2.4308853,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Fabián Ruiz Peña,2,31,1,"[61.0, 14.1]","[63.4, 25.5]",11.649893,1.3633001,Ground Pass,,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,2,31,1,"[64.2, 23.7]","[78.3, 0.8]",26.89275,-1.0188978,Low Pass,,,,,,,Out,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,,2,58,1,"[21.3, 13.7]","[24.1, 0.8]",13.200378,-1.3570575,Ground Pass,,,,,,,Out,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Pedro González López,3,20,1,"[30.9, 15.3]","[36.1, 18.9]",6.3245554,0.6055447,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,4,47,1,"[42.9, 20.1]","[44.3, 34.3]",14.268847,1.4725224,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,4,49,1,"[44.3, 34.3]","[34.1, 24.2]",14.354442,-2.3611205,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Unai Simón Mendibil,4,49,1,"[34.9, 23.7]","[14.1, 37.0]",24.688662,2.5726888,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,,4,56,1,"[18.3, 39.2]","[43.2, 32.1]",25.89247,-0.27776915,Low Pass,,,,,,,Incomplete,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Nicholas Williams Arthuer,4,59,1,"[35.3, 42.2]","[67.6, 5.2]",49.11507,-0.85311556,High Pass,Recovery,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,,5,4,1,"[67.0, 9.9]","[64.6, 29.1]",19.349419,1.6951513,Ground Pass,,,,,,,Unknown,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Daniel Carvajal Ramos,5,14,1,"[63.4, 29.3]","[67.6, 56.0]",27.028318,1.4147714,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,5,16,1,"[67.0, 59.0]","[76.9, 74.5]",18.391846,1.0023991,Ground Pass,,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Lamine Yamal Nasraoui Ebana,,5,21,1,"[91.3, 71.0]","[84.8, 47.6]",24.286005,-1.8417432,Ground Pass,,,,,,,Incomplete,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,5,26,1,"[69.5, 48.8]","[57.2, 51.8]",12.660568,2.9023612,Ground Pass,Recovery,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,5,28,1,"[57.2, 51.8]","[58.6, 36.2]",15.662695,-1.4812925,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Marc Cucurella Saseta,5,31,1,"[67.6, 30.9]","[83.9, 6.7]",29.17756,-0.97804093,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Álvaro Borja Morata Martín,5,36,1,"[91.9, 10.4]","[88.7, 18.3]",8.523497,1.95566,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,,5,36,1,"[88.7, 18.3]","[86.5, 0.9]",17.538528,-1.6965657,Ground Pass,,,,,,,Injury Clearance,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Álvaro Borja Morata Martín,8,20,1,"[15.3, 42.8]","[68.1, 15.9]",59.25749,-0.47119462,High Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,,8,23,1,"[68.1, 15.9]","[84.2, 33.8]",24.075298,0.83829,Low Pass,,,,,,,Incomplete,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Nicholas Williams Arthuer,8,54,1,"[57.1, 5.0]","[83.5, 4.7]",26.401705,-0.011363147,Ground Pass,Recovery,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Lamine Yamal Nasraoui Ebana,Álvaro Borja Morata Martín,9,15,1,"[87.1, 22.0]","[110.6, 19.8]",23.602755,-0.09334496,High Pass,Interception,,,,,,Pass Offside,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Nicholas Williams Arthuer,10,20,1,"[15.0, 40.0]","[45.6, 19.2]",37.0,-0.59699786,High Pass,,,,,,,Incomplete,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Daniel Carvajal Ramos,Álvaro Borja Morata Martín,10,53,1,"[37.1, 80.0]","[48.4, 67.7]",16.702694,-0.82774574,Low Pass,Throw-in,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,Fabián Ruiz Peña,10,55,1,"[49.7, 63.8]","[54.9, 47.4]",17.20465,-1.2637506,Low Pass,,,,,,,,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,10,57,1,"[56.8, 43.6]","[75.2, 16.3]",32.92188,-0.97773904,High Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,11,3,1,"[83.7, 6.6]","[71.1, 8.0]",12.677539,3.0309355,Ground Pass,,,,,,,,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Aymeric Laporte,11,5,1,"[67.3, 8.2]","[47.8, 17.5]",21.604166,2.6965764,Ground Pass,,,,,,,,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Fabián Ruiz Peña,11,7,1,"[48.6, 17.9]","[56.4, 19.7]",8.004998,0.22679885,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,11,8,1,"[56.4, 19.7]","[57.2, 6.3]",13.42386,-1.5111656,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,11,11,1,"[57.8, 8.3]","[55.6, 18.3]",10.2391405,1.7873466,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Robin Aime Robert Le Normand,11,16,1,"[56.4, 23.5]","[49.7, 53.2]",30.446346,1.7926716,Ground Pass,,,,,,,,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,11,20,1,"[55.8, 60.0]","[56.6, 75.3]",15.320901,1.5185564,Ground Pass,,,,,,,,,,,True,From Throw In,AlemaniaES.csv,
3942226,Spain,Daniel Carvajal Ramos,Robin Aime Robert Le Normand,11,23,1,"[56.6, 75.3]","[42.3, 64.7]",17.800282,-2.5037096,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,11,26,1,"[41.8, 60.0]","[41.0, 31.3]",28.711147,-1.5986637,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Robin Aime Robert Le Normand,11,30,1,"[51.9, 24.1]","[49.7, 55.8]",31.776249,1.6400858,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,11,35,1,"[56.8, 53.6]","[56.3, 28.7]",24.90502,-1.590874,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Fabián Ruiz Peña,11,38,1,"[56.0, 25.8]","[71.7, 24.9]",15.725775,-0.05726217,Ground Pass,,,,,,,,,,,,From Throw In,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Nicholas Williams Arthuer,11,41,1,"[69.5, 17.7]","[84.3, 25.3]",16.637308,0.4743999,Ground Pass,,,,,,,,True,,3058cab8-4604-476c-bf72-c7a74e19a13a,,From Throw In,AlemaniaES.csv,
3942226,Spain,Lamine Yamal Nasraoui Ebana,Álvaro Borja Morata Martín,12,46,1,"[72.4, 56.5]","[84.2, 64.1]",14.035668,0.5721936,Ground Pass,,,,,,,,,,,True,Regular Play,AlemaniaES.csv,
3942226,Spain,Álvaro Borja Morata Martín,Daniel Olmo Carvajal,12,48,1,"[87.9, 63.9]","[95.7, 51.0]",15.074814,-1.0269638,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,Lamine Yamal Nasraoui Ebana,14,51,1,"[47.0, 44.2]","[59.0, 67.5]",26.208586,1.0952039,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,14,54,1,"[64.0, 57.8]","[74.6, 53.1]",11.595258,-0.41734868,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,14,58,1,"[90.8, 46.4]","[99.2, 11.2]",36.188396,-1.336541,Ground Pass,,,,,,,,True,,c3876dd9-9592-4d44-8c6a-0d8f3a8b1cf4,,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,15,5,1,"[72.2, 9.7]","[80.7, 19.0]",12.599206,0.8303118,High Pass,Recovery,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,,15,8,1,"[80.7, 19.4]","[96.0, 11.6]",17.173527,-0.47145995,High Pass,,,,,,,Incomplete,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Álvaro Borja Morata Martín,15,17,1,"[66.5, 21.5]","[84.2, 45.8]",30.062935,0.94126636,High Pass,Recovery,,,,,,,,,,True,Regular Play,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Daniel Olmo Carvajal,15,56,1,"[11.4, 43.3]","[54.2, 53.4]",43.975563,0.23174171,High Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Daniel Olmo Carvajal,Lamine Yamal Nasraoui Ebana,16,1,1,"[73.0, 50.4]","[87.9, 74.0]",27.910034,1.0076395,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,16,6,1,"[96.3, 71.9]","[96.1, 40.6]",31.300638,-1.577186,Ground Pass,,,,,,,,True,,63024193-d70b-4c00-843b-fed22cb990c0,,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Unai Simón Mendibil,18,55,1,"[14.1, 9.1]","[8.6, 36.5]",27.946556,1.7688936,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Nicholas Williams Arthuer,19,4,1,"[14.4, 38.1]","[63.8, 10.5]",56.587276,-0.5095015,High Pass,,,,,,,Incomplete,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Aymeric Laporte,19,11,1,"[38.8, 17.7]","[28.9, 18.5]",9.932271,3.0609598,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,19,12,1,"[28.9, 18.5]","[28.5, 28.7]",10.20784,1.6099919,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,19,14,1,"[28.5, 28.7]","[31.5, 22.5]",6.88767,-1.120135,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Daniel Olmo Carvajal,19,15,1,"[32.5, 22.7]","[40.2, 32.9]",12.780063,0.9241653,Ground Pass,,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Daniel Olmo Carvajal,Marc Cucurella Saseta,19,16,1,"[40.5, 33.1]","[33.1, 5.0]",29.058044,-1.8282952,Low Pass,,,,,,,,,,,True,From Free Kick,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Aymeric Laporte,19,19,1,"[30.9, 7.2]","[15.3, 18.1]",19.030764,2.5317276,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Unai Simón Mendibil,19,22,1,"[13.1, 27.7]","[5.1, 42.8]",17.0883,2.0579998,Ground Pass,,,,,,,,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Daniel Olmo Carvajal,19,26,1,"[10.6, 42.2]","[58.4, 17.5]",53.804554,-0.47694692,High Pass,,,,,,,Incomplete,,,,,From Free Kick,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Daniel Olmo Carvajal,20,36,1,"[14.4, 41.9]","[105.6, 49.6]",91.524475,0.084230065,High Pass,,,,,,,Incomplete,,,,,From Keeper,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,20,59,1,"[49.4, 71.2]","[51.9, 70.4]",2.624881,-0.30970293,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Robin Aime Robert Le Normand,21,2,1,"[45.1, 66.3]","[34.7, 65.8]",10.412012,-3.0935528,Ground Pass,,,,,,,,,,,True,Regular Play,AlemaniaES.csv,
3942226,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,21,7,1,"[30.0, 60.9]","[13.6, 44.6]",23.1225,-2.3592527,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,Aymeric Laporte,21,12,1,"[15.0, 36.2]","[15.3, 27.2]",9.004998,-1.5374753,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Aymeric Laporte,Unai Simón Mendibil,21,13,1,"[15.3, 27.2]","[9.0, 36.5]",11.232987,2.1662061,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Unai Simón Mendibil,,21,26,1,"[9.4, 43.3]","[72.8, 28.0]",65.22001,-0.23679736,High Pass,,,,,,,Incomplete,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,,21,30,1,"[54.4, 25.3]","[99.6, 14.9]",46.38103,-0.22615243,High Pass,Recovery,,,,,,Incomplete,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,21,51,1,"[75.4, 39.5]","[77.6, 26.5]",13.18484,-1.4031539,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,21,53,1,"[77.4, 23.7]","[84.5, 12.6]",13.176495,-1.0017388,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,21,55,1,"[87.8, 9.6]","[101.7, 7.5]",14.057738,-0.14994517,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,21,59,1,"[102.1, 6.0]","[94.4, 8.0]",7.955501,2.8874679,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
3942226,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,22,1,1,"[92.9, 8.8]","[84.5, 14.3]",10.040419,2.5618773,Ground Pass,,,,,,,,,,,,Regular Play,AlemaniaES.csv,
